"Sample","Collected","Trap","Line","Sex","Age","Weight.gms","SexualStatus.p.l","HBL.mm","Comments","Head.mm"
NA,"15/07/2004",25,"A",0,1,21,NA,80,NA,NA
NA,"15/07/2004",28,"A",0,1,17.5,NA,70,NA,NA
NA,"15/07/2004",29,"A",0,1,17.5,NA,67,NA,NA
NA,"15/07/2004",31,"A",0,1,22,NA,71,NA,NA
NA,"15/07/2004",33,"A",0,0,15,NA,65,NA,NA
NA,"15/07/2004",34,"A",1,0,13,NA,63,"damp",NA
NA,"15/07/2004",35,"A",1,1,20.5,NA,76,"damp",NA
NA,"15/07/2004",36,"A",0,1,14.5,NA,71,NA,NA
NA,"7/09/2004",5,"A",1,0,16.5,NA,78,NA,NA
NA,"7/09/2004",6,"A",0,0,14.5,NA,71,NA,NA
NA,"7/09/2004",7,"A",0,0,16,NA,75,NA,NA
NA,"7/09/2004",8,"A",1,0,12,NA,NA,"head scavenged",NA
NA,"7/09/2004",14,"A",1,0,15.5,NA,82,NA,NA
NA,"7/09/2004",16,"A",0,1,14.5,NA,74,NA,NA
NA,"7/09/2004",31,"A",1,1,15.5,NA,75,NA,NA
NA,"7/09/2004",36,"A",0,1,21,NA,85,NA,NA
NA,"8/09/2004",6,"A",1,0,13,NA,74,NA,NA
NA,"8/09/2004",7,"A",0,1,23,NA,90,NA,NA
NA,"8/09/2004",8,"A",1,0,15,NA,83,NA,NA
NA,"8/09/2004",9,"A",0,0,14,NA,77,NA,NA
NA,"8/09/2004",25,"A",1,0,13,NA,75,NA,NA
NA,"8/09/2004",28,"A",0,0,13,NA,76,NA,NA
NA,"8/09/2004",29,"A",0,0,21,NA,97,NA,NA
NA,"8/09/2004",31,"A",1,0,13,NA,80,NA,NA
NA,"8/09/2004",32,"A",0,0,15,NA,84,NA,NA
NA,"8/09/2004",33,"A",1,0,14,NA,78,NA,NA
NA,"8/09/2004",36,"A",1,0,15,NA,81,NA,NA
NA,"9/09/2004",6,"A",0,1,23,NA,82,NA,NA
NA,"9/09/2004",28,"A",1,0,11,NA,75,NA,NA
NA,"9/09/2004",31,"A",1,0,12,NA,74,NA,NA
NA,"9/09/2004",32,"A",0,0,14,NA,72,NA,NA
NA,"9/09/2004",33,"A",0,0,13,NA,68,NA,NA
NA,"9/09/2004",35,"A",0,1,19,NA,85,NA,NA
NA,"16/03/2005",32,"A",0,1,15,NA,70,NA,NA
NA,"16/03/2005",34,"A",1,1,12,NA,70,NA,NA
NA,"17/03/2005",32,"A",1,1,25,NA,88,NA,NA
NA,"3/05/2005",3,"A",0,1,22,NA,NA,NA,NA
NA,"3/05/2005",3,"A",0,0,10,NA,60,NA,NA
NA,"3/05/2005",5,"A",0,0,14,NA,76,NA,NA
NA,"3/05/2005",8,"A",1,1,27,NA,98,"wet",NA
NA,"3/05/2005",20,"A",0,0,14,NA,69,NA,NA
NA,"3/05/2005",34,"A",1,0,11,NA,62,NA,NA
NA,"3/05/2005",34,"A",0,0,14.5,NA,67,NA,NA
NA,"3/05/2005",38,"A",0,0,12,NA,65,NA,NA
NA,"3/05/2005",39,"A",1,1,28,"p",80,"wet",NA
NA,"3/05/2005",40,"A",0,1,19,NA,NA,NA,NA
NA,"3/05/2005",40,"A",0,0,11.5,NA,65,NA,NA
NA,"12/07/2005",7,"A",0,0,19,NA,72,NA,NA
NA,"12/07/2005",28,"A",1,1,25.5,"p/5",75,NA,NA
NA,"13/07/2005",5,"A",0,0,15,NA,63,NA,NA
NA,"13/07/2005",7,"A",1,0,14,NA,68,NA,NA
NA,"13/07/2005",39,"A",1,1,19,"l",79,NA,NA
NA,"14/07/2005",7,"A",0,1,20.5,NA,75,NA,NA
NA,"14/07/2005",26,"A",0,0,7.5,NA,50,NA,NA
NA,"14/07/2005",39,"A",0,0,13,NA,61,NA,NA
NA,"14/07/2005",40,"A",1,0,13,NA,69,NA,NA
NA,"7/09/2005",31,"A",0,1,23,NA,82,NA,NA
NA,"2/11/2005",7,"A",0,0,14,NA,73,NA,NA
NA,"2/11/2005",14,"A",0,1,16,NA,65,NA,NA
NA,"2/11/2005",39,"A",1,1,20,NA,87,NA,NA
NA,"11/01/2006",34,"A",1,1,18.5,NA,77,NA,NA
NA,"12/01/2006",31,"A",0,1,16,NA,66,NA,NA
NA,"7/03/2006",7,"A",0,1,15,NA,72,NA,NA
NA,"7/03/2006",27,"A",1,0,16,NA,68,NA,NA
NA,"7/03/2006",34,"A",1,1,18,"p",85,NA,NA
NA,"7/03/2006",35,"A",1,1,23,"l",75,NA,NA
NA,"7/03/2006",39,"A",1,1,21,"p",77,NA,NA
NA,"7/03/2006",40,"A",0,1,20,NA,76,NA,NA
NA,"8/03/2006",7,"A",1,1,16,NA,67,NA,NA
NA,"8/03/2006",28,"A",0,0,11,NA,60,NA,NA
NA,"8/03/2006",28,"A",0,0,13,NA,64,NA,NA
NA,"8/03/2006",31,"A",1,1,20,"p",70,NA,NA
NA,"8/03/2006",34,"A",0,0,11,NA,73,NA,NA
NA,"8/03/2006",39,"A",0,1,18,NA,78,NA,NA
NA,"9/03/2006",28,"A",0,1,21.5,NA,80,NA,NA
NA,"9/03/2006",30,"A",0,0,14.5,NA,70,NA,NA
NA,"9/03/2006",36,"A",1,0,15,NA,69,NA,NA
NA,"9/03/2006",39,"A",0,0,11.5,NA,61,NA,NA
NA,"2/05/2006",2,"A",0,1,21,NA,84,NA,NA
NA,"2/05/2006",8,"A",0,0,19,NA,71,NA,NA
NA,"2/05/2006",34,"A",1,0,13,NA,70,NA,NA
NA,"2/05/2006",36,"A",0,1,24,NA,84,NA,NA
NA,"3/05/2006",1,"A",0,0,17.5,NA,72,NA,NA
NA,"3/05/2006",27,"A",1,1,16,NA,70,NA,NA
NA,"3/05/2006",28,"A",1,1,26,NA,87,NA,NA
NA,"3/05/2006",31,"A",0,1,18.5,NA,76,NA,NA
NA,"3/05/2006",32,"A",1,1,17,NA,73,NA,NA
NA,"3/05/2006",33,"A",0,0,16,NA,70,NA,NA
NA,"3/05/2006",34,"A",1,0,12,NA,69,NA,NA
NA,"3/05/2006",35,"A",1,1,16,NA,73,NA,NA
NA,"3/05/2006",40,"A",0,1,19,NA,76,NA,NA
NA,"4/05/2006",5,"A",1,1,20,NA,82,NA,NA
NA,"4/05/2006",19,"A",0,0,13,NA,72,NA,NA
NA,"4/05/2006",20,"A",1,1,24,"p",87,NA,NA
NA,"4/05/2006",25,"A",0,1,19,NA,81,NA,NA
NA,"4/05/2006",27,"A",1,1,25,NA,91,NA,NA
NA,"4/05/2006",28,"A",0,1,25.5,NA,93,NA,NA
NA,"4/05/2006",31,"A",0,0,15,NA,75,NA,NA
NA,"4/05/2006",32,"A",1,0,13,NA,75,NA,NA
NA,"4/05/2006",33,"A",0,1,20,NA,85,NA,NA
NA,"4/05/2006",34,"A",0,1,19,NA,83,NA,NA
NA,"4/07/2006",1,"A",0,1,22,NA,79,NA,NA
NA,"4/07/2006",2,"A",1,1,22,NA,80,NA,NA
NA,"4/07/2006",3,"A",0,0,18,NA,81,NA,NA
NA,"4/07/2006",4,"A",0,0,18,NA,70,NA,NA
NA,"4/07/2006",6,"A",1,0,13,NA,68,NA,NA
NA,"4/07/2006",23,"A",0,0,20,NA,79,NA,NA
NA,"4/07/2006",33,"A",0,0,17,NA,75,NA,NA
NA,"4/07/2006",34,"A",1,0,16,NA,69,NA,NA
NA,"4/07/2006",36,"A",1,1,18,NA,82,NA,NA
NA,"5/07/2006",1,"A",0,0,12,NA,74,NA,NA
NA,"5/07/2006",1,"A",1,0,14,NA,70,NA,NA
NA,"5/07/2006",4,"A",0,0,10,NA,62,NA,NA
NA,"5/07/2006",6,"A",0,0,16,NA,75,NA,NA
NA,"5/07/2006",8,"A",0,0,14,NA,72,NA,NA
NA,"6/07/2006",1,"A",1,1,22,NA,84,NA,NA
NA,"6/07/2006",4,"A",0,0,16,NA,68,NA,NA
NA,"6/07/2006",5,"A",1,1,19,NA,72,NA,NA
NA,"6/07/2006",7,"A",0,0,17,NA,69,NA,NA
NA,"6/07/2006",8,"A",0,0,18,NA,71,NA,NA
NA,"6/07/2006",11,"A",0,0,16,NA,69,NA,NA
NA,"6/07/2006",12,"A",1,1,17,NA,71,NA,NA
NA,"6/07/2006",35,"A",1,0,18,NA,72,NA,NA
NA,"5/09/2006",16,"A",1,1,20.5,"p/3",77,NA,NA
NA,"7/11/2006",1,"A",0,1,21,NA,77,NA,NA
NA,"7/11/2006",27,"A",0,0,13,NA,63,NA,NA
NA,"8/11/2006",15,"A",0,0,14,NA,75,NA,NA
NA,"8/11/2006",25,"A",1,1,28.5,"p/4",87,NA,NA
NA,"8/11/2006",31,"A",1,1,24,"p",81,NA,NA
NA,"10/01/2007",5,"A",0,0,11.5,NA,67,NA,NA
NA,"10/01/2007",10,"A",0,1,20.5,NA,82,NA,NA
NA,"10/01/2007",30,"A",1,1,28,"p/4",87,NA,NA
NA,"10/01/2007",34,"A",1,1,19,NA,79,NA,NA
NA,"10/01/2007",36,"A",1,1,18,"l",85,NA,NA
NA,"10/01/2007",40,"A",1,1,20.5,NA,80,NA,NA
NA,"11/01/2007",27,"A",0,0,14,NA,75,NA,NA
NA,"11/01/2007",31,"A",1,1,23,NA,80,NA,NA
NA,"11/01/2007",33,"A",0,0,15,NA,75,NA,NA
NA,"11/01/2007",36,"A",1,1,18.5,NA,82,NA,NA
NA,"11/01/2007",39,"A",0,1,20,NA,88,NA,NA
NA,"11/01/2007",40,"A",0,0,8,NA,48,NA,NA
NA,"6/03/2007",20,"A",0,1,15,NA,79,NA,NA
NA,"6/03/2007",39,"A",1,1,22,"p/5",88,NA,NA
NA,"7/03/2007",7,"A",1,1,15,"p/6",75,NA,NA
NA,"8/03/2007",40,"A",0,1,22,NA,85,NA,NA
NA,"9/05/2007",6,"A",0,0,12,NA,63,NA,NA
NA,"9/05/2007",7,"A",1,1,17,NA,75,NA,NA
NA,"9/05/2007",32,"A",1,0,14,NA,70,NA,NA
NA,"10/05/2007",7,"A",0,0,21,NA,73,NA,NA
NA,"10/05/2007",10,"A",1,1,20,NA,78,NA,NA
NA,"10/05/2007",32,"A",0,0,20,NA,72,NA,NA
NA,"4/09/2007",36,"A",0,1,18,NA,76,NA,NA
NA,"5/09/2007",27,"A",0,1,20,NA,88,NA,NA
NA,"5/09/2007",35,"A",0,1,17,NA,75,NA,NA
NA,"6/09/2007",5,"A",0,0,18,NA,74,NA,NA
NA,"6/09/2007",11,"A",1,0,15,NA,65,NA,NA
NA,"6/09/2007",28,"A",1,1,21,"p",80,NA,NA
NA,"6/09/2007",36,"A",0,0,16,NA,70,NA,NA
NA,"6/09/2007",40,"A",0,0,15,NA,72,NA,NA
NA,"6/11/2007",32,"A",0,1,22,NA,89,NA,NA
NA,"8/01/2008",9,"A",0,1,19,NA,NA,NA,NA
NA,"9/01/2008",9,"A",1,1,14,NA,71,NA,NA
NA,"9/01/2008",11,"A",1,0,12,NA,67,NA,NA
NA,"9/01/2008",34,"A",1,1,22,"p/4",82,NA,NA
NA,"9/01/2008",36,"A",1,1,11,NA,70,NA,NA
NA,"10/01/2008",22,"A",1,1,27,"p/3",90,NA,NA
NA,"10/01/2008",33,"A",0,1,16,NA,78,NA,NA
NA,"4/03/2008",39,"A",1,0,17,NA,73,NA,NA
NA,"5/03/2008",3,"A",0,1,19,NA,82,NA,NA
NA,"5/03/2008",21,"A",1,1,27,"p",81,NA,NA
NA,"5/03/2008",28,"A",0,1,21,NA,87,NA,NA
NA,"5/03/2008",35,"A",1,1,14,NA,76,NA,NA
NA,"5/03/2008",36,"A",0,0,12,NA,72,NA,NA
NA,"6/05/2008",3,"A",0,1,26,NA,83,NA,NA
NA,"6/05/2008",4,"A",0,0,16,NA,77,NA,NA
NA,"6/05/2008",5,"A",0,0,16,NA,75,NA,NA
NA,"6/05/2008",6,"A",0,0,11.5,NA,63,NA,NA
NA,"6/05/2008",7,"A",1,0,9,NA,57,NA,NA
NA,"6/05/2008",8,"A",1,0,12,NA,70,NA,NA
NA,"6/05/2008",10,"A",0,1,19,NA,81,NA,NA
NA,"6/05/2008",11,"A",1,1,14,NA,65,NA,NA
NA,"6/05/2008",12,"A",1,1,20,"l",80,NA,NA
NA,"6/05/2008",27,"A",1,1,19.5,NA,80,NA,NA
NA,"7/05/2008",4,"A",0,0,10.5,NA,60,NA,NA
NA,"7/05/2008",5,"A",1,0,11.5,NA,65,NA,NA
NA,"7/05/2008",6,"A",1,1,19,NA,74,NA,NA
NA,"7/05/2008",8,"A",0,0,11.5,NA,55,NA,NA
NA,"7/05/2008",10,"A",1,0,14.5,NA,71,NA,NA
NA,"7/05/2008",27,"A",0,0,14,NA,71,NA,NA
NA,"7/05/2008",31,"A",0,1,23,NA,81,NA,NA
NA,"7/05/2008",32,"A",0,1,20,NA,79,NA,NA
NA,"8/05/2008",3,"A",1,1,20,"p/4",81,NA,NA
NA,"8/05/2008",8,"A",0,1,19,NA,77,NA,NA
NA,"8/05/2008",9,"A",0,0,13,NA,70,NA,NA
NA,"8/05/2008",10,"A",0,0,15,NA,68,NA,NA
NA,"8/05/2008",25,"A",0,1,18.5,NA,76,NA,NA
NA,"8/05/2008",27,"A",1,0,13,NA,66,NA,NA
NA,"8/05/2008",30,"A",0,0,12.5,NA,66,NA,NA
NA,"8/05/2008",31,"A",0,0,12,NA,67,NA,NA
NA,"8/05/2008",32,"A",0,0,14,NA,68,NA,NA
NA,"8/05/2008",35,"A",1,0,10.5,NA,60,NA,NA
NA,"8/05/2008",38,"A",1,0,10.5,NA,59,NA,NA
NA,"1/07/2008",31,"A",0,0,12,NA,78,NA,NA
NA,"2/07/2008",32,"A",0,1,24,NA,84,NA,NA
NA,"2/07/2008",36,"A",0,0,17,NA,77,NA,NA
NA,"2/07/2008",37,"A",0,0,15,NA,69,NA,NA
NA,"3/07/2008",10,"A",0,0,10,NA,71,NA,NA
NA,"2/09/2008",38,"A",1,1,17,NA,79,NA,NA
NA,"3/09/2008",36,"A",0,1,20,NA,88,NA,"ss"
NA,"5/11/2008",4,"A",1,0,12,NA,65,NA,NA
NA,"5/11/2008",7,"A",1,1,21,"l",84,NA,NA
NA,"5/11/2008",10,"A",1,1,19,"p",76,NA,NA
NA,"5/11/2008",38,"A",1,1,21,"p",80,NA,NA
NA,"6/01/2009",7,"A",0,1,24,NA,90,NA,NA
NA,"7/01/2009",7,"A",1,1,22,NA,86,NA,NA
NA,"4/03/2009",40,"A",1,1,15,"p/2",74,NA,NA
NA,"5/05/2009",7,"A",0,1,24,NA,85,NA,NA
NA,"7/05/2009",11,"A",0,0,12,NA,72,NA,NA
NA,"7/07/2009",34,"A",1,0,20,NA,80,NA,NA
NA,"7/07/2009",36,"A",0,0,19,NA,79,NA,NA
NA,"8/07/2009",36,"A",0,0,13,NA,77,NA,NA
NA,"8/07/2009",38,"A",0,1,23,NA,85,NA,NA
NA,"9/07/2009",3,"A",0,0,14,NA,69,NA,NA
NA,"1/09/2009",35,"A",0,0,19,NA,70,NA,NA
NA,"2/09/2009",36,"A",0,0,13,NA,61,NA,NA
NA,"3/09/2009",36,"A",0,0,19,NA,68,NA,NA
NA,"3/11/2009",34,"A",0,0,16.5,NA,79,NA,NA
NA,"5/11/2009",1,"A",0,1,20,NA,82,NA,NA
NA,"5/11/2009",2,"A",0,1,22,NA,80,NA,NA
NA,"5/11/2009",3,"A",1,1,24,"p/4",83,NA,NA
NA,"5/11/2009",23,"A",1,0,7,NA,58,NA,NA
NA,"5/11/2009",24,"A",1,1,22,NA,80,NA,NA
NA,"5/11/2009",28,"A",1,1,20,NA,82,NA,NA
NA,"5/11/2009",30,"A",0,1,18,NA,81,NA,NA
NA,"5/11/2009",34,"A",0,1,14,NA,70,NA,NA
NA,"14/11/2009",22,"A",1,0,5,NA,52,NA,NA
NA,"14/11/2009",23,"A",1,0,5,NA,54,NA,NA
NA,"14/11/2009",34,"A",0,0,14,NA,74,NA,NA
NA,"14/11/2009",35,"A",0,1,18,NA,71,NA,NA
NA,"5/01/2010",5,"A",1,1,2,"l",75,NA,NA
NA,"5/01/2010",12,"A",1,1,123,"l",75,NA,NA
NA,"6/01/2010",23,"A",0,0,15,NA,70,NA,NA
NA,"6/01/2010",24,"A",0,1,14,NA,77,NA,NA
NA,"6/01/2010",30,"A",0,1,21,NA,82,NA,NA
NA,"7/01/2010",4,"A",1,0,7,NA,58,NA,NA
NA,"7/01/2010",7,"A",0,1,15,NA,75,NA,NA
NA,"7/01/2010",22,"A",0,1,15,NA,73,NA,NA
NA,"7/01/2010",36,"A",0,1,24,NA,84,NA,NA
NA,"3/03/2010",37,"A",1,0,12,NA,69,NA,NA
NA,"4/03/2010",7,"A",1,1,19,"p",75,NA,NA
NA,"6/07/2010",1,"A",0,1,24,NA,90,NA,NA
NA,"6/07/2010",2,"A",0,0,17,NA,68,NA,NA
NA,"6/07/2010",3,"A",1,0,12,NA,71,NA,NA
NA,"6/07/2010",4,"A",0,0,19,NA,80,NA,NA
NA,"6/07/2010",5,"A",0,0,14,NA,74,NA,NA
NA,"6/07/2010",7,"A",0,0,12,NA,67,NA,NA
NA,"6/07/2010",12,"A",0,0,15,NA,76,NA,NA
NA,"6/07/2010",13,"A",0,0,16,NA,71,NA,NA
NA,"6/07/2010",14,"A",0,1,24,NA,89,NA,NA
NA,"6/07/2010",23,"A",0,1,21,NA,78,NA,NA
NA,"6/07/2010",27,"A",0,1,22,NA,82,NA,NA
NA,"6/07/2010",31,"A",1,1,21,NA,84,NA,NA
NA,"6/07/2010",32,"A",0,1,20,NA,78,NA,NA
NA,"6/07/2010",33,"A",0,0,14,NA,70,NA,NA
NA,"6/07/2010",36,"A",0,1,24,NA,85,NA,NA
NA,"7/07/2010",2,"A",0,1,15.5,NA,66,NA,NA
NA,"7/07/2010",3,"A",0,0,15,NA,67,NA,NA
NA,"7/07/2010",5,"A",0,1,20,NA,77,NA,NA
NA,"7/07/2010",6,"A",0,0,15,NA,67,NA,NA
NA,"7/07/2010",7,"A",0,0,11,NA,64,NA,NA
NA,"7/07/2010",11,"A",0,1,20.5,NA,77,NA,NA
NA,"7/07/2010",12,"A",0,1,17,NA,75,NA,NA
NA,"7/07/2010",13,"A",0,0,9,NA,66,NA,NA
NA,"7/07/2010",18,"A",0,0,16.5,NA,74,NA,NA
NA,"7/07/2010",25,"A",0,0,13,NA,69,NA,NA
NA,"7/07/2010",26,"A",0,0,17.5,NA,75,NA,NA
NA,"7/07/2010",27,"A",0,0,13.5,NA,64,NA,NA
NA,"7/07/2010",29,"A",0,0,12,NA,59,NA,NA
NA,"7/09/2010",32,"A",0,0,16,NA,73,NA,NA
NA,"8/09/2010",1,"A",0,NA,17,NA,82,NA,NA
NA,"8/09/2010",32,"A",0,NA,16,NA,84,NA,NA
NA,"9/09/2010",28,"A",1,0,13,NA,71,NA,NA
NA,"2/11/2010",28,"A",0,1,22,NA,84,NA,NA
NA,"2/11/2010",31,"A",0,1,22,NA,85,NA,NA
NA,"2/11/2010",32,"A",1,1,20,NA,80,NA,NA
NA,"2/11/2010",33,"A",0,1,20,NA,90,NA,NA
NA,"2/11/2010",36,"A",0,1,21,NA,82,NA,NA
NA,"3/11/2010",34,"A",0,1,18,NA,90,NA,NA
NA,"3/11/2010",36,"A",0,0,15,NA,73,NA,NA
NA,"4/11/2010",28,"A",1,1,20,"p",80,NA,NA
NA,"4/11/2010",36,"A",0,1,18,NA,75,NA,NA
NA,"4/11/2010",39,"A",1,1,15,NA,74,NA,NA
NA,"13/01/2011",32,"A",1,1,30,"p/2",88,NA,NA
NA,"8/03/2011",2,"A",0,1,16,NA,75,NA,NA
NA,"8/03/2011",4,"A",0,1,24,NA,80,NA,NA
NA,"8/03/2011",7,"A",1,1,28,"p",80,NA,NA
NA,"9/03/2011",4,"A",1,1,28,"p/7",75,NA,NA
NA,"9/03/2011",5,"A",1,0,18,NA,70,NA,NA
NA,"9/03/2011",7,"A",0,1,20,NA,67,NA,NA
NA,"9/03/2011",32,"A",0,1,22,NA,74,NA,NA
NA,"10/03/2011",5,"A",1,0,6,NA,NA,NA,"ss"
NA,"10/03/2011",10,"A",1,1,22,"p/6",74,NA,NA
NA,"10/03/2011",11,"A",0,0,8,NA,50,NA,NA
NA,"10/03/2011",32,"A",0,0,11,NA,64,NA,NA
NA,"3/05/2011",2,"A",0,1,20,NA,77,NA,NA
NA,"3/05/2011",8,"A",0,1,24,NA,85,NA,NA
NA,"3/05/2011",12,"A",1,1,18,NA,81,"wet",NA
NA,"3/05/2011",18,"A",1,0,21,NA,81,"wet",NA
NA,"3/05/2011",20,"A",0,1,21,NA,81,"wet",NA
NA,"3/05/2011",27,"A",1,1,23,"l",89,NA,NA
NA,"3/05/2011",32,"A",0,1,21,NA,84,"wet",NA
NA,"3/05/2011",35,"A",0,1,24,NA,84,NA,NA
NA,"3/05/2011",36,"A",0,0,19,NA,75,"wet",NA
NA,"3/05/2011",37,"A",0,0,19,NA,78,NA,NA
NA,"4/05/2011",2,"A",0,0,14,NA,65,NA,NA
NA,"4/05/2011",3,"A",0,1,21,NA,82,NA,NA
NA,"4/05/2011",4,"A",0,1,21,NA,77,NA,NA
NA,"4/05/2011",5,"A",1,0,17,NA,78,NA,NA
NA,"4/05/2011",7,"A",0,1,18,NA,75,NA,NA
NA,"4/05/2011",8,"A",1,1,21,"p",84,NA,NA
NA,"4/05/2011",10,"A",0,1,21,NA,84,NA,NA
NA,"4/05/2011",12,"A",0,1,21,NA,80,NA,NA
NA,"4/05/2011",15,"A",0,0,20,NA,89,NA,NA
NA,"4/05/2011",32,"A",1,0,23,NA,89,NA,NA
NA,"4/05/2011",35,"A",0,1,23,NA,90,NA,NA
NA,"4/05/2011",38,"A",1,0,22,NA,85,NA,NA
NA,"5/05/2011",1,"A",1,0,23,NA,90,"wet",NA
NA,"5/05/2011",2,"A",1,0,15,NA,72,NA,NA
NA,"5/05/2011",3,"A",1,0,15,NA,75,"wet",NA
NA,"5/05/2011",4,"A",0,0,9,NA,66,NA,NA
NA,"5/05/2011",13,"A",0,1,28,NA,87,NA,NA
NA,"5/05/2011",19,"A",0,0,10,NA,55,NA,NA
NA,"5/05/2011",29,"A",0,1,24,NA,84,NA,NA
NA,"5/05/2011",34,"A",0,0,8,NA,58,NA,NA
NA,"5/05/2011",36,"A",0,0,15,NA,70,NA,NA
NA,"5/07/2011",34,"A",1,0,12,NA,76,NA,NA
NA,"1/11/2011",30,"A",1,1,22,"p",85,NA,NA
NA,"2/11/2011",17,"A",1,1,21,"p",89,NA,NA
NA,"3/11/2011",32,"A",1,1,24,NA,88,NA,NA
NA,"3/11/2011",34,"A",1,0,7,NA,59,NA,NA
NA,"10/01/2012",2,"A",0,1,23,NA,89,"fleas",NA
NA,"10/01/2012",31,"A",0,1,22,NA,90,NA,NA
NA,"11/01/2012",7,"A",0,0,13,NA,74,NA,NA
NA,"11/01/2012",23,"A",1,1,21,"p/7",85,NA,NA
NA,"11/01/2012",26,"A",0,1,22,NA,90,NA,NA
NA,"11/01/2012",34,"A",0,1,17,NA,81,NA,NA
NA,"12/01/2012",3,"A",1,1,22,"p/6",79,NA,NA
NA,"12/01/2012",4,"A",1,0,13,NA,73,NA,NA
NA,"8/03/2012",4,"A",1,0,7,NA,56,NA,NA
NA,"8/05/2012",1,"A",1,0,7,NA,55,NA,NA
NA,"8/05/2012",13,"A",0,1,24,NA,92,NA,NA
NA,"8/05/2012",32,"A",0,1,14.5,NA,76,NA,NA
NA,"10/05/2012",4,"A",1,0,15,NA,74,NA,NA
NA,"10/05/2012",7,"A",1,0,16,NA,76,NA,NA
NA,"10/05/2012",12,"A",0,0,19.5,NA,74,NA,NA
NA,"10/05/2012",16,"A",0,0,14,NA,73,NA,NA
NA,"10/05/2012",34,"A",0,0,14,NA,76,NA,NA
NA,"3/07/2012",8,"A",0,0,15,NA,70,NA,NA
NA,"4/07/2012",7,"A",0,0,15,NA,71,NA,NA
NA,"5/07/2012",5,"A",0,0,15,NA,74,NA,NA
NA,"5/07/2012",7,"A",1,0,21,NA,78,NA,NA
NA,"6/09/2012",38,"A",1,1,22,"p/7",87,NA,NA
NA,"6/03/2013",32,"A",0,0,18,NA,77,NA,NA
NA,"7/05/2013",1,"A",0,1,15,NA,73,NA,NA
NA,"7/05/2013",7,"A",0,1,20,NA,83,NA,NA
NA,"7/05/2013",33,"A",0,0,11,NA,67,NA,NA
NA,"7/05/2013",40,"A",0,1,20,NA,82,NA,NA
NA,"8/05/2013",40,"A",0,0,20,NA,87,NA,NA
NA,"9/05/2013",7,"A",0,0,12,NA,67,NA,NA
NA,"5/09/2013",10,"A",1,0,24,NA,88,NA,NA
NA,"5/11/2013",38,"A",0,0,15,NA,82,NA,NA
NA,"5/11/2013",40,"A",0,0,15,NA,79,NA,NA
NA,"7/11/2013",1,"A",0,0,22,NA,84,NA,NA
NA,"7/11/2013",13,"A",1,0,18,NA,75,NA,NA
NA,"7/11/2013",19,"A",0,0,16,NA,70,NA,NA
NA,"7/11/2013",31,"A",0,0,16,NA,64,NA,NA
NA,"7/11/2013",37,"A",1,0,23,NA,86,NA,NA
NA,"7/01/2014",29,"A",1,0,20,NA,76,NA,NA
NA,"8/01/2014",40,"A",0,0,9,NA,60,NA,NA
NA,"9/01/2014",2,"A",1,0,12,NA,70,NA,NA
NA,"9/01/2014",4,"A",1,1,19,NA,81,NA,NA
NA,"9/01/2014",32,"A",1,1,18,"p/3",79,NA,NA
NA,"4/03/2014",3,"A",1,1,27,"p/7",90,NA,NA
NA,"4/03/2014",7,"A",0,1,18,NA,72,NA,NA
NA,"4/03/2014",8,"A",0,1,16,NA,73,NA,NA
NA,"4/03/2014",9,"A",0,1,22,NA,80,NA,NA
NA,"4/03/2014",22,"A",0,1,18,NA,81,NA,NA
NA,"4/03/2014",40,"A",0,0,15,NA,71,NA,NA
NA,"5/03/2014",1,"A",0,1,24,NA,78,NA,NA
NA,"5/03/2014",4,"A",0,1,20,NA,81,NA,NA
NA,"5/03/2014",7,"A",0,0,13,NA,66,NA,NA
NA,"5/03/2014",9,"A",1,1,15,NA,75,NA,NA
NA,"5/03/2014",30,"A",0,0,18,NA,76,NA,NA
NA,"5/03/2014",34,"A",0,0,19,NA,79,NA,NA
NA,"6/03/2014",1,"A",1,1,25,NA,81,NA,NA
NA,"6/03/2014",3,"A",1,1,19,NA,74,NA,NA
NA,"6/03/2014",4,"A",0,0,17,NA,76,NA,NA
NA,"6/03/2014",16,"A",0,0,17,NA,76,NA,NA
NA,"6/03/2014",17,"A",1,1,22,NA,79,NA,NA
NA,"6/03/2014",33,"A",0,0,15,NA,69,NA,NA
NA,"6/05/2014",11,"A",1,0,22,NA,83,NA,NA
NA,"6/05/2014",14,"A",1,0,20,NA,80,"wet",NA
NA,"6/05/2014",15,"A",1,0,14,NA,68,NA,NA
NA,"6/05/2014",17,"A",0,1,22,NA,82,"wet",NA
NA,"6/05/2014",18,"A",0,0,14,NA,76,"wet",NA
NA,"6/05/2014",19,"A",1,0,23,NA,88,"wet",NA
NA,"6/05/2014",23,"A",0,0,13,NA,69,NA,NA
NA,"6/05/2014",24,"A",0,0,19,NA,81,NA,NA
NA,"6/05/2014",26,"A",0,0,20,NA,82,NA,NA
NA,"6/05/2014",29,"A",0,0,24,NA,87,NA,NA
NA,"6/05/2014",30,"A",0,0,15,NA,78,"wet",NA
NA,"6/05/2014",31,"A",1,1,20,NA,78,NA,NA
NA,"6/05/2014",35,"A",1,0,20,NA,83,"wet",NA
NA,"7/05/2014",1,"A",0,1,24,NA,93,"wet",NA
NA,"7/05/2014",4,"A",0,0,18,NA,74,"wet",NA
NA,"7/05/2014",11,"A",0,0,8,NA,60,"wet",NA
NA,"7/05/2014",14,"A",0,0,15,NA,72,"wet",NA
