Electorate,Place,Address,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
"Kaikōura","Blenheim","Bright Centre, 2 Dillons Point Road",0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,7,0
"Kaikōura","Blenheim","Market Street North Shop (next to Farmers), 19 Market Street",2,0,0,0,0,11,1,1,0,1,0,0,0,0,0,0,0,16,0
"Kaikōura","Blenheim","Marlborough Boys' College Pavilion, 6 Francis Street",0,0,0,0,0,12,1,1,0,0,0,0,0,0,0,0,1,15,0
"Kaikōura","Blenheim","Marlborough District Council, 15 Seymour Street",0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,8,0
"Kaikōura","Blenheim","Mayfield School Hall, 79 Hutcheson Street",0,0,0,1,0,13,0,1,0,0,0,0,0,0,0,1,0,16,0
"Kaikōura","Blenheim","Redwoodtown School Hall, 90 Cleghorn Street",1,2,1,1,0,25,2,1,0,2,0,0,0,0,0,1,0,36,0
"Kaikōura","Blenheim","Springlands School Hall, Aston Street (off Murphys Road)",0,0,0,0,0,6,0,2,0,1,0,0,0,0,0,1,0,10,0
"Kaikōura","Blenheim","Stadium 2000 Programmes Room, 26 Redwood Street Entrance",1,0,1,0,0,22,1,1,0,1,0,0,0,0,0,1,0,28,0
"Kaikōura","Blenheim","St Marks Koru Room, 63 Main Street",0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,6,0
"Kaikōura","Blenheim","Whitney Street School Hall, 9 Whitney Street",1,0,0,3,0,4,1,0,1,1,0,0,0,0,0,0,0,11,0
"Kaikōura","Blenheim","Witherlea School Hall, 216 Upper Weld Street",2,0,1,0,0,3,4,3,0,0,0,0,0,0,0,0,0,13,0
"Kaikōura","Canvastown","Canvastown School Te Hora Room, 5044 State Highway 6",0,0,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,9,0
"Kaikōura","Culverden","Amuri Area School Community Room, School Road",1,0,0,1,0,3,0,3,0,0,0,0,0,0,0,0,0,8,0
"Kaikōura","Grovetown","Grovetown School, 50-62 Vickerman Street",1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,8,0
"Kaikōura","Hanmer Springs","Hanmer Springs School Korimako Room, 8 Cheltenham Street",1,0,0,3,0,7,0,1,0,0,0,0,0,0,0,0,0,12,1
"Kaikōura","Havelock","Havelock School Hall, 47 Main Road",0,0,0,1,0,4,1,1,0,2,0,0,0,0,0,0,0,9,0
"Kaikōura","Kaikōura","Kaikōura High School Library, Corner Rorrisons Road & Ludstone Road",0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,6,0
"Kaikōura","Kaikōura","St John Kaikōura Ambulance Station, 116 Beach Road",0,0,0,0,0,18,1,1,0,0,0,0,0,0,0,1,0,21,1
"Kaikōura","Kaikōura","Takahanga Bowling Club, Killarney Street",0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,1,0,8,0
"Kaikōura","Linkwater","Linkwater School, 1357 Queen Charlotte Drive",1,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,6,0
"Kaikōura","Picton","Mariners Mall - Shop 17, 100 High Street",2,1,0,1,0,15,1,0,0,4,0,0,0,0,0,0,0,24,0
"Kaikōura","Picton","Picton School Hall, 31 York Street (between Buller Street & Broadway)",0,0,1,0,0,9,0,1,0,1,0,0,0,0,0,0,0,12,0
"Kaikōura","Picton","Queen Charlotte College Hall, 173 Waikawa Road",1,0,1,2,0,12,4,2,0,1,0,0,0,0,0,0,0,23,0
"Kaikōura","Picton","Waikawa Bay School, 282 Waikawa Road",0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,10,1
"Kaikōura","Renwick","Renwick Anglican Community Church Hall, 54 High Street",2,1,0,1,0,17,2,3,0,0,0,0,0,0,0,1,0,27,1
"Kaikōura","Riversdale","NMIT Marlborough Campus, Main Entrance, 85 Budge Street",0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,10,0
"Kaikōura","Seddon","Seddon School Staff Room, 15 Redwood Street",0,0,0,1,0,2,0,2,0,0,0,1,0,0,0,0,0,6,0
"Kaikōura","Spring Creek","Spring Creek School Studio (next to library), 52 Ferry Road",1,0,0,0,0,10,3,1,0,3,0,0,0,0,0,0,0,18,0
"Kaikōura","Tua Marina","Tua Marina School Hall, Campbells Road",0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,6,0
"Kaikōura","Waiau","Waiau School, 11 Montrose Street",1,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,8,2
"Kaikōura","Woodbourne","RNZAF Community Centre, Caldwell Road",1,2,0,2,0,10,0,0,0,2,0,0,0,0,0,1,0,18,0
"Nelson","Atawhai","Clifton Terrace School Hall, 888 Atawhai Drive",1,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,7,0
"Nelson","Enner Glynn","Enner Glynn School, 10 The Ridgeway",1,1,0,1,0,4,0,1,0,1,0,0,0,0,0,0,0,9,0
"Nelson","Hira","Hira School, 800 Main Road",0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,5,1
"Nelson","Hira","Ranzau School, 111 Ranzau Road",0,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,6,0
"Nelson","Hira","Auckland Point School, 111 Haven Road",0,0,0,2,0,4,1,4,0,1,0,0,0,0,0,0,0,12,0
"Nelson","Hira","Central School, 70 Nile Street",0,0,0,1,0,4,2,2,0,0,0,0,1,0,0,0,0,10,0
"Nelson","Hira","Corner Hardy & Collingwood Street, 286-290 Hardy St",1,1,1,2,0,12,2,0,0,0,1,1,0,0,0,0,0,21,0
"Nelson","Hira","Elma Turner Library, 27 Halifax Street",0,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,8,0
"Nelson","Hira","Nelson Court House, 200 Bridge Street",1,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0
"Nelson","Hira","Trafalgar Street Hall, 67 Trafalgar Street",0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,7,0
"Nelson","Nelson South","Hampden Street School, 250 Hampden Street",2,1,1,1,0,10,1,0,0,0,0,0,0,0,0,0,0,16,0
"Nelson","Nelson South","Victory School Community Centre, 2 Totara Street",0,0,0,7,0,20,1,0,0,1,0,3,0,0,0,1,0,33,0
"Nelson","Richmond","Garin College, 35 Champion Road",1,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,7,0
"Nelson","Richmond","Richmond Library, 280 Queen Street",0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,6,0
"Nelson","Richmond","Richmond Mall Carpark Entrance, Queen Street",0,2,0,0,1,16,0,0,0,1,1,0,0,0,0,0,0,21,0
"Nelson","Richmond","Richmond Mall Central Site, Queen Street",1,0,0,0,0,4,0,4,0,0,0,0,0,0,0,1,0,10,0
"Nelson","Richmond","Richmond School Community Hall, 14 Cambridge Street",0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,1,6,0
"Nelson","Richmond","Upper Queen Street Shopping Area (next to The Warehouse), 186A Queen Street",0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,6,0
"Nelson","Richmond","Waimea Intermediate School, 48 Salisbury Road",0,0,0,0,0,6,2,2,0,0,0,0,0,0,0,0,0,10,0
"Nelson","Stoke","Birchwood School, 15 Durham Street",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0
"Nelson","Stoke","Broadgreen Intermediate School, 193 Nayland Road",1,1,0,1,0,14,1,1,0,1,0,1,0,0,0,0,1,22,0
"Nelson","Stoke","Elim Christian Centre, 625 Main Road",0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,8,0
"Nelson","Stoke","Greenmeadows Community Centre, Corner Main Road & Songer Street",3,1,0,2,0,13,3,1,0,1,0,0,0,0,0,0,1,25,0
"Nelson","Stoke","Tahunanui School, 69 Muritai Street",0,0,2,1,0,8,0,0,0,2,0,0,0,0,0,0,0,13,1
"Ōhāriu","Crofton Downs","Crofton Downs Primary School, Chartwell Drive",0,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,8,0
"Ōhāriu","Crofton Downs","Johnsonville School, 8 Morgan Street",1,0,0,1,0,8,0,0,0,1,0,0,0,0,0,0,0,11,0
"Ōhāriu","Crofton Downs","Johnsonville Shopping Centre, Shop 12 (was Paper Plus), 16 Broderick Road",0,0,0,2,0,15,5,1,0,3,0,0,0,0,0,0,0,26,0
"Ōhāriu","Crofton Downs","Johnsonville Shopping Centre, Shop 31 (beside Food Court), 16 Broderick Road",0,0,0,3,0,5,1,0,0,0,0,0,0,0,0,0,0,9,0
"Ōhāriu","Crofton Downs","Onslow College, Burma Road",0,0,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,7,0
"Ōhāriu","Crofton Downs","West Park School, 97 Broderick Road",0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,6,0
"Ōhāriu","Khandallah","Cashmere Avenue School, 110 Cashmere Avenue",0,0,0,2,0,7,1,0,0,0,0,0,0,0,0,0,0,10,0
"Ōhāriu","Khandallah","Khandallah Presbyterian Church, 33 Ganges Road",1,0,0,0,0,2,2,1,0,1,0,0,0,0,0,1,0,8,0
"Ōhāriu","Khandallah","Newlands School, 200 Newlands Road",0,0,0,1,0,8,2,1,0,1,0,0,0,0,0,1,0,14,0
"Ōhāriu","Khandallah","Ngā Hau e Whā o Paparārangi, 30 Ladbrooke Drive",0,0,0,0,0,8,1,0,0,1,0,0,0,0,0,1,0,11,0
"Ōhāriu","Khandallah","Rewa Rewa School, 18 Padnell Crescent",0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0
"Ōhāriu","Khandallah","Ngaio Town Hall, 1 Ottawa Road",0,0,0,4,0,8,0,5,0,3,0,0,0,0,0,0,0,20,0
"Ōhāriu","Paparangi","Paparangi School, 59 Beazley Avenue",0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,7,0
"Ōhāriu","Wadestown","St Luke's Centre, 34 Pitt Street (corner Wadestown Road)",0,1,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,7,0
"Rangitata","Arowhenua","Arowhenua Māori School, 33 Huirapa Street",0,0,0,0,0,11,3,1,0,2,1,0,0,0,0,1,0,19,0
"Rangitata","Ashburton","Allenton School, 110 Harrison Street",1,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,9,0
"Rangitata","Ashburton","Ashburton Intermediate School, 144 Cass Street",0,0,0,0,0,5,0,1,1,1,0,0,0,0,0,0,0,8,1
"Rangitata","Ashburton","Ashburton Trust Event Centre, 211A Wills Street",2,0,2,0,0,4,3,0,0,0,0,0,0,0,0,0,0,11,0
"Rangitata","Ashburton","Hampstead School, 55 Wellington Street",0,0,1,0,0,11,1,0,0,0,0,0,0,0,0,0,0,13,0
"Rangitata","Ashburton","Tinwald War Memorial Hall, Corner Graham & McMurdo Streets",2,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,8,0
"Rangitata","Ashburton","Walnut Ave Pavillion, 66 Walnut Avenue",0,0,0,0,0,7,1,3,0,1,0,0,0,0,0,1,1,14,0
"Rangitata","Fairton","Fairton School, 14 Fairfield Road",0,1,1,0,0,3,0,1,0,0,0,0,0,0,0,1,0,7,0
"Rangitata","Fairton","Mt Hutt Memorial Hall, 160 Main Street",0,0,0,0,0,5,0,1,0,2,0,0,0,0,0,0,0,8,1
"Rangitata","Mt Somers","Mt Somers Springburn School, Ashburton Gorge Road",0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,6,0
"Rangitata","Pleasant Point","Pleasant Point Primary School, Victor Wilson Hall, 33 Halstead Road",0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,6,0
"Rangitata","Rakaia","Rakaia Community Centre, Corner Elizabeth Avenue & Mackie Street",1,0,0,0,0,9,3,1,0,0,0,0,0,0,0,0,0,14,1
"Rangitata","Rakaia","St John Ambulance Rooms, 47 King Street",0,2,0,2,0,14,0,0,0,1,0,1,0,0,0,0,0,20,0
"Rangitata","Rakaia","Temuka Primary School, 9 Hayhurst Street",1,1,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,10,0
"Rangitata","Timaru","Ara Institute of Canterbury Confucius Room, North Street Entrance, 65 North Street",0,1,1,0,0,7,0,3,0,1,0,0,0,0,0,0,0,13,0
"Rangitata","Timaru","Church Street Bible Chapel, 213 Church Street (corner Avenue Road)",1,0,0,0,0,9,0,1,0,1,0,0,0,0,0,0,0,12,0
"Rangitata","Timaru","Craighead Diocesan School Gymnasium, 1 Wrights Avenue",1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,6,0
"Rangitata","Timaru","Methodist Church Hall, Corner North Street & Woodlands Road",2,0,0,1,0,8,0,0,0,0,0,0,1,0,0,0,0,12,1
"Rangitata","Timaru","Oceanview Heights School, 241 Selwyn Street",0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0
"Rangitata","Timaru","South School, 44 Queen Street",0,0,0,1,0,13,0,1,0,0,0,0,0,0,0,1,0,16,1
"Rangitata","Timaru","The Southern Trust Events Centre, upstairs room, 70 Morgans Road",0,0,0,0,0,7,1,0,0,1,0,0,0,0,0,0,0,9,0
"Rangitata","Timaru","Timaru Central (old National Bank Building), 15 Church Street",0,0,0,1,0,6,2,2,0,1,0,0,0,0,0,1,0,13,0
"Rangitata","Timaru","Timaru Girls High School, Corner Hassall & Cain Streets",0,0,0,1,0,11,2,1,0,0,0,0,0,0,0,0,0,15,1
"Rangitata","Timaru","Timaru Indoor Bowls Stadium, 20 Ranui Avenue (opposite Northtown Mall)",1,0,0,0,0,15,0,2,0,0,0,0,0,0,0,0,0,18,0
"Rangitata","Timaru","Washdyke Central, 144 Hilton Highway",0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,7,0
"Remutaka","Naenae","Naenae Bowling Club, 23 Treadwell Street",0,0,0,0,0,3,4,0,0,1,0,0,0,0,0,0,0,8,0
"Rongotai","Berhampore","Berhampore School, Room One, 105 Britomart Street",0,0,0,2,0,5,2,0,0,0,0,0,0,0,0,0,0,9,0
"Rongotai","Berhampore","South Wellington Intermediate School Hall, 165 Rintoul Street",0,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,8,0
"Rongotai","Breaker Bay","Breaker Bay Hall, 150 Breaker Bay Road",0,1,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,10,0
"Rongotai","Chatham Islands","Chatham Islands Council Building, 9 Tuku Road, Waitangi",1,0,1,0,0,13,2,2,0,3,0,0,0,0,0,0,0,22,3
"Rongotai","Hataitai","Hataitai Community House, 112 Waipapa Road",0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,8,1
"Rongotai","Hataitai","Hataitai School Hall, 2 Arawa Road",0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,1,0,7,0
"Rongotai","Hataitai","Kilbirnie School Hall, 72 Hamilton Road",0,0,0,0,0,6,2,0,0,2,0,0,0,0,0,1,0,11,0
"Rongotai","Island Bay","Island Bay Presbyterian Church Lounges, 88 The Parade",0,1,1,2,0,7,2,1,0,0,0,0,0,0,0,0,0,14,0
"Rongotai","Island Bay","Island Bay School Hall, 6 Thames Street",0,0,0,3,0,4,1,0,0,0,0,0,0,0,0,0,0,8,0
"Rongotai","Island Bay","St Hilda's Church Parish Centre, 311 The Parade",0,1,0,6,0,11,3,2,0,3,0,0,0,0,0,0,0,26,0
"Rongotai","Kilbirnie","ASB Sports Centre, 72 Kemp Street",0,0,0,4,0,10,4,1,0,0,0,0,0,0,0,2,0,21,1
"Rongotai","Kilbirnie","Kilbirnie/Lyall Bay Community Centre, 56-58 Bay Road",0,2,0,2,0,12,1,0,0,0,0,0,0,0,0,0,0,17,0
"Rongotai","Kilbirnie","St Patrick's College Staff Room, 581 Evans Bay Parade",0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0
"Rongotai","Kilbirnie","Wellington Islamic Centre, 7-11 Queens Drive",1,2,0,1,0,4,2,1,0,0,0,0,0,0,0,0,0,11,0
"Rongotai","Kingston","Capital Montessori School, Kahikatea Room, 14 Camrose Grove",0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,1,0,6,0
"Rongotai","Lyall Bay","Lyall Bay School Hall, 2 Freyberg Street",0,0,0,4,0,19,1,0,0,0,0,0,0,0,0,0,0,24,0
"Rongotai","Lyall Bay","Miramar and Maupuia Community Centre, 27 Chelsea Street",0,0,0,4,0,13,0,1,0,1,0,0,0,0,0,0,0,19,0
"Rongotai","Lyall Bay","Miramar Central School Hall, 38 Park Road",0,0,0,2,0,4,2,1,0,0,0,0,0,0,0,0,0,9,0
"Rongotai","Lyall Bay","Miramar Christian School, Room One, 41 Camperdown Road",0,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,8,0
"Rongotai","Lyall Bay","Miramar Playcentre, 23 Crawford Green",0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,9,0
"Rongotai","Newtown","Newtown Community Hall, 71 Daniell Street",0,0,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,7,0
"Rongotai","Newtown","Newtown School Hall, Corner Riddiford & Mein Streets",0,1,0,11,0,7,2,0,0,0,0,0,0,0,0,0,0,21,1
"Rongotai","Newtown","Pop Up Voting Place, 199 Riddiford Street, next to New World",1,0,0,5,0,11,4,0,0,1,0,0,0,0,0,0,0,22,0
"Rongotai","Newtown","Te Whaea: National Dance and Drama Centre, 11 Hutchison Road",0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,6,0
"Rongotai","Newtown","Wellington Chinese Baptist Church Hall, 24 Donald McLean Street",0,0,0,2,0,5,0,0,0,2,0,0,0,0,0,0,0,9,0
"Rongotai","Ōwhiro Bay","Owhiro Bay School Hall, 100 Happy Valley Road",0,0,0,4,0,15,0,0,0,2,0,0,0,0,0,0,0,21,0
"Rongotai","Rongotai","Rongotai College Hall, 170 Coutts Street",0,0,0,2,0,9,1,1,0,2,0,0,0,0,0,0,0,15,0
"Rongotai","Seatoun","Seatoun School Hall, 59 Burnham Street",0,0,0,4,0,4,0,2,1,0,0,0,0,0,0,0,0,11,0
"Rongotai","Strathmore Park","Kahurangi School Hall, 43 Strathmore Avenue",1,0,0,2,0,8,1,1,0,0,0,0,0,0,0,0,0,13,0
"Rongotai","Strathmore Park","Strathmore Park Community Centre, 108 Strathmore Avenue",0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,10,1
"Selwyn","Burnham","Burnham School Hall, Corner Chaytor Avenue & Godley Road",0,0,1,0,0,10,2,3,0,5,0,0,0,0,0,0,0,21,0
"Selwyn","Darfield","Darfield High School Hall, 7 McLaughlins Road",1,0,0,1,0,2,2,3,0,1,0,0,0,0,0,0,0,10,1
"Selwyn","Darfield","St Joseph's Parish Centre, 1981 Telegraph Road",0,1,0,0,1,8,1,2,0,0,0,0,0,0,0,0,0,13,1
"Selwyn","Glentunnel","Glentunnel Community Centre, 2652 Homebush Rd",0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,7,0
"Selwyn","Lakeside","Lakeside Soldiers Memorial Hall, Harts Road",0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0
"Selwyn","Leeston","Leeston Consolidated School, 19 Selwyn Street",1,2,0,0,0,7,2,4,0,2,0,0,0,0,0,0,0,18,0
"Selwyn","Leeston","Lincoln Event Centre, 15 Meijer Drive",1,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,8,0
"Selwyn","Leeston","Lincoln University, George Forbes Memorial Library, Corner Ellesmere Junction & Springs Roads",0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,7,0
"Selwyn","Prebbleton","Prebbleton School Hall, 2-8 Blakes Road",1,1,0,1,0,4,2,4,0,0,0,0,0,0,0,1,0,14,0
"Selwyn","Rolleston","Clearview Primary Hall, 20 Broadlands Drive",2,2,0,2,0,9,0,3,0,0,0,0,0,0,0,0,0,18,0
"Selwyn","Rolleston","Lemonwood Grove School, 14 Lemonwood Drive",2,0,0,0,0,4,0,3,1,0,0,0,0,0,0,0,0,10,0
"Selwyn","Rolleston","Selwyn District Council, 2 Norman Kirk Drive",4,0,0,2,0,16,4,6,0,0,0,0,0,0,0,1,0,33,0
"Selwyn","Rolleston","West Rolleston School, 327 Dunns Crossing Road",0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,2,0,12,0
"Selwyn","Southbridge","Southbridge School, 25 Hastings Street",0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,7,0
"Selwyn","Springfield","Tawera Memorial Hall, State Highway 73 West Coast Road",0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,6,0
"Selwyn","Tai Tapu","Tai Tapu School, Corner School Road & Main Akaroa Highway",0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0
"Selwyn","Templeton","Templeton Primary School Auditorium, 40 Kirk Road",0,0,1,0,0,11,1,2,1,2,0,0,0,0,0,0,0,18,0
"Selwyn","West Melton","West Melton Community and Recreation Centre, 1163 West Coast Road (State Highway 73)",0,0,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0,9,0
"Southland","Alexandra","Alexandra Primary School, Ventry Street",1,1,0,1,0,4,1,1,0,1,0,0,0,0,0,0,0,10,0
"Southland","Alexandra","Dunstan High School, Te Whare Whakaruruhau, 12 Enterprise Street",0,0,0,0,0,5,2,0,0,1,0,0,0,0,0,0,0,8,0
"Southland","Alexandra","St Gerard's Parish Hall, 2 Station Street (Tarbert Street entrance)",0,0,0,0,0,4,1,0,1,2,0,0,0,0,0,0,0,8,1
"Southland","Arrowtown","Arrowtown Primary School, 8 Chalmers Place",2,0,2,1,0,7,0,4,0,0,0,0,0,0,0,2,0,18,0
"Southland","Browns","Hillside School, 24 McCaughan Street",0,0,0,1,0,2,0,2,0,1,0,0,0,0,0,0,0,6,0
"Southland","Clinton","Clinton School, 34 Halsey Street",0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0
"Southland","Clyde","Clyde Primary School Hall, 25 Blyth Street",1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,6,0
"Southland","Frankton","Queenstown Central Shopping Centre, Building A Office Entrance, Central Street",1,1,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,7,1
"Southland","Frankton","St Margaret's Presbyterian Church, Corner Kawarau Road & Ross Street",2,0,0,2,0,9,2,2,0,1,0,0,0,0,0,1,0,19,0
"Southland","Glenorchy","Glenorchy Primary School, Corner Cantire Street & Oban Street",2,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,8,0
"Southland","Gore","Calvin Community Church, 25 Robertson Street",1,0,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,7,0
"Southland","Gore","East Gore School Hall, 3 Wentworth Street",1,0,0,0,0,4,2,4,0,3,0,0,0,0,0,0,0,14,0
"Southland","Gore","Gore District Court, 6 Hokonui Drive",1,0,1,1,0,6,0,1,0,0,0,0,0,0,0,0,0,10,0
"Southland","Gore","Gore Main School Hall, 39 Ardwick Street",2,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,11,0
"Southland","Gore","Gore Town and Country Club, Esplin Room, 2 Bury Street",0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,12,0
"Southland","Mataura","Mataura Community Centre, 2 Macqueen Avenue",1,0,0,0,0,10,1,0,0,1,0,0,0,0,0,0,0,13,0
"Southland","Mataura","Mataura School Hall, 33 Oakland Street",0,0,0,0,0,10,3,2,0,1,0,0,0,0,0,0,0,16,1
"Southland","Owaka","Owaka Memorial Community Centre, 3 Ovenden Street",0,0,1,0,0,8,1,2,0,0,0,0,0,0,0,0,0,12,0
"Southland","Queenstown","Queenstown Primary School Hall, 20 Robins Road",1,0,0,1,0,11,4,1,0,2,0,0,0,0,0,0,0,20,0
"Southland","Riversdale","Riversdale School, 28 Rutland Street",0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,6,0
"Southland","Roxburgh","Roxburgh Area School Library, 78 Scotland Street",0,0,0,1,0,7,0,2,0,1,0,0,0,0,0,0,0,11,0
"Southland","Shotover Country","Shotover Primary School Hall, 57 Stalker Road",1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,8,0
"Southland","Tapanui","Blue Mountain College School Hall, State Highway 90",0,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,8,0
"Southland","Te Anau","Fiordland Community House, 21 Luxmore Drive",0,1,0,1,0,7,2,0,0,0,0,0,0,0,0,0,0,11,0
"Southland","Te Anau","Te Anau Primary School Hall, 167 Milford Road",1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0
"Southland","Winton","Central Southland College Gymnasium, 174 Mackenzie Street",0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,6,0
"Southland","Winton","Winton Memorial Hall, 2 Meldrum Street",1,1,1,1,0,2,2,3,0,0,0,0,0,0,0,0,0,11,0
"Taieri","Balclutha","Balclutha Primary School Hall, 21 Lanark Street",1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,6,0
"Taieri","Balclutha","Rosebank School Hall, 43 Frances Street",0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,6,0
"Taieri","Balclutha","War Memorial Hall, 4 Clyde Street",1,0,0,0,0,9,0,4,0,4,0,0,0,0,0,0,1,19,0
"Taieri","Brighton","Big Rock School, 2 Bath Street",0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,7,1
"Taieri","Caversham","Carisbrook School, 217 South Road",0,0,0,3,0,13,1,0,0,1,0,0,0,0,0,0,0,18,0
"Taieri","Caversham","Caversham Presbyterian Church Hall, 61 Thorn Street",0,0,1,3,0,13,1,0,0,0,0,0,0,0,0,2,0,20,1
"Taieri","Corstorphine","Caversham Harrier & Athletic Clubrooms, 201 Middleton Road",1,0,0,3,0,9,1,0,0,1,0,0,0,0,0,0,0,15,0
"Taieri","Fairfield","Fairfield Community Hall, 10 Fairplay Street",1,0,0,3,0,10,3,1,0,0,0,0,0,0,0,1,0,19,1
"Taieri","Forbury","St Bernadette's School, 16 Forbury Road",1,0,0,1,0,4,1,1,0,1,0,0,0,0,0,0,0,9,0
"Taieri","Green Island","Green Island Civic Hall, 5 Howden Street",1,2,0,4,0,11,2,5,0,0,0,0,0,0,0,0,0,25,0
"Taieri","Green Island","Otago School of Piping and Drumming, 186 Main South Road",0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,6,0
"Taieri","Kaitangata","Kaitangata School, 108 Salcombe Street",1,1,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,12,1
"Taieri","Lawrence","St John's Rooms, 10 Ross Place",1,1,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,12,0
"Taieri","Milton","Milton Coronation Hall - Chamber Room, 93 Union Street",0,2,0,1,0,12,1,2,1,1,1,0,0,0,0,0,0,21,1
"Taieri","Mosgiel","Coronation Hall Mosgiel (Keith Willis Lounge), 97 Gordon Road",0,2,0,1,0,14,1,2,0,2,0,0,0,0,0,0,0,22,0
"Taieri","Mosgiel","Elmgrove School, Ayr Street",1,1,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,12,0
"Taieri","Mosgiel","Mosgiel Abilities Resource Centre, 16 Green Street",0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0
