"Electorate","Place","Address","Type","ACT New Zealand","Aotearoa Legalise Cannabis Party","Ban1080","Conservative","Democrats for Social Credit","Green Party","Internet Party","Labour Party","MANA","Māori Party","National Party","New Zealand First Party","New Zealand People's Party","NZ Outdoors Party","The Opportunities Party (TOP)","United Future","Total Valid Party Votes","Informal Party Votes"
"Northland","Whatuwhiwhi","Karikari Fire Station, 49 Maitai Bay Road","Regular",0,0,0,0,0,11,0,71,2,0,111,22,1,0,2,0,220,1
"Northland","Whirinaki","Te Kura Kaupapa Māori o Te Tonga o Hokianga, 25 - 53 School Road","Regular",0,1,0,0,0,7,0,10,1,0,7,1,0,0,0,0,27,0
"Northland",NA,"Overseas Special Votes Including Defence Force - Northland","Special",1,3,0,2,0,90,0,255,1,3,301,38,0,1,19,1,715,1
"Northland",NA,"Special Votes BEFORE Polling Day - Northland","Special",10,30,2,7,0,170,0,913,8,16,813,236,1,2,75,2,2285,6
"Northland",NA,"Special Votes ON Polling Day - Northland","Special",8,12,2,10,1,139,0,639,4,11,706,203,1,2,64,2,1804,10
"Northland",NA,"Votes Allowed for Party Only - Northland","Special",2,9,1,1,0,43,0,355,10,10,151,81,0,1,14,1,679,4
"Northland",NA,"Voting places where less than 6 votes were taken","Special",0,0,0,0,0,1,0,5,0,0,7,2,0,0,0,0,15,0
"Ōhāriu","Johnsonville","Johnsonville Community Centre, 3 Frankmoore Avenue (opposite Countdown)","Advance",1,0,0,0,0,32,0,118,0,1,132,15,0,1,10,3,313,1
"Ōhāriu","Johnsonville","Johnsonville Shopping Centre, Shop 15b (next to Wendy's), 16 Broderick Road","Advance",31,13,4,14,2,419,2,2402,0,25,3317,313,3,4,163,12,6724,16
"Ōhāriu","Kelburn","Victoria University Hub, Level 1, Kelburn Parade","Advance",2,0,0,0,0,79,0,173,1,3,87,7,0,0,24,0,376,0
"Ōhāriu","Lower Hutt","Queensgate Shopping Centre, Level 1, next to Cotton On Kids, Queens Drive","Advance",0,0,0,0,0,9,0,54,0,1,63,3,0,0,8,0,138,0
"Ōhāriu","Mt Cook","Massey University Pyramid, Wallace Street","Advance",0,0,0,1,0,19,0,29,0,0,33,4,0,0,3,0,89,0
"Ōhāriu","Newlands","Newlands Community Centre, 9 Batchelor Street","Advance",10,3,0,4,0,85,0,597,0,1,554,81,2,2,43,6,1388,3
"Ōhāriu","Newtown","Newtown Public Library, 13 Constable Street","Advance",0,0,0,0,0,5,0,22,0,0,15,2,0,0,1,0,45,0
"Ōhāriu","Newtown","Wellington Hospital - Entrance Atrium, Riddiford Street","Advance",0,0,0,0,0,11,0,48,0,1,41,6,0,0,1,0,108,0
"Ōhāriu","Ngaio","Cummings Park Library, 1a Ottawa Road","Advance",7,1,0,0,0,292,0,702,0,5,917,62,2,1,78,1,2068,0
"Ōhāriu","Petone","Petone Community Library, 7-11 Britannia Street","Advance",0,0,0,0,0,15,0,20,0,0,35,1,0,0,5,0,76,0
"Ōhāriu","Porirua","North City Mall, Shop 139, opposite Wendy's, 2 Titahi Bay Road","Advance",1,1,0,1,1,32,0,202,0,4,236,21,1,0,9,1,510,2
"Ōhāriu","Rongotai","Wellington International Airport, International Departure Lounge, Stewart Duff Drive","Advance",0,0,0,0,0,4,0,9,0,0,28,3,0,0,5,0,49,0
"Ōhāriu","Tawa","Tawa Community Centre, 5 Cambridge Street","Advance",5,4,0,6,1,163,1,745,0,9,920,108,1,1,62,8,2034,6
"Ōhāriu","Thorndon","Westpac Stadium, Concourse Level Functions Entry Foyer, 105 Waterloo Quay","Advance",0,0,0,0,0,2,0,11,0,0,14,1,0,0,2,0,30,1
"Ōhāriu","Wadestown","Wadestown Library, corner Moorhouse Street & Lennel Road","Advance",5,0,0,1,0,135,0,230,0,5,328,15,0,0,35,2,756,3
"Ōhāriu","Wellington City","Asteron Centre Foyer, 55 Featherston Street","Advance",14,1,0,2,1,208,0,512,0,9,786,27,0,0,72,2,1634,1
"Ōhāriu","Wellington City","Wellington Central Library Meeting Room, Mezzanine Floor, 65 Victoria Street","Advance",10,1,1,0,0,234,0,468,0,2,665,44,0,0,63,1,1489,5
"Ōhāriu","Wellington City","Hospital & Rest Homes Team - Taken in Ōhāriu","Advance",0,0,0,1,0,6,0,44,0,0,57,8,0,0,1,1,118,3
"Ōhāriu","Wellington City","Hospitals Team - Taken in Rongotai","Advance",0,0,0,0,0,4,0,25,0,0,23,4,0,0,0,0,56,0
"Ōhāriu","Churton Park","Amesbury School, 48 Amesbury Drive","Regular",13,0,0,2,0,31,0,234,0,3,570,22,0,1,31,3,910,1
"Ōhāriu","Churton Park","Churton Park School, 90 Churton Drive","Regular",13,0,2,2,1,38,0,222,0,0,436,32,0,0,30,1,777,0
"Ōhāriu","Crofton Downs","Crofton Downs Primary School, 1 Chartwell Drive","Regular",3,1,0,0,0,45,0,104,0,3,120,14,0,0,15,0,305,0
"Ōhāriu","Crofton Downs","Ngaio Playcentre, 50 Silverstream Road","Regular",0,0,0,1,0,28,0,81,0,3,79,3,0,0,7,0,202,1
"Ōhāriu","Grenada North","Grenada North Club Rooms, Nassau Avenue","Regular",1,2,0,0,0,4,0,37,0,2,43,6,1,0,2,0,98,1
"Ōhāriu","Grenada Village","Grenada Village Community Centre, 4 Mandeville Crescent","Regular",0,0,0,1,0,15,0,101,0,1,181,26,1,0,10,1,337,0
"Ōhāriu","Johnsonville","Broderick Road Chapel, 17 Broderick Road","Regular",0,0,0,4,0,22,0,84,0,1,119,21,0,1,11,1,264,1
"Ōhāriu","Johnsonville","Johnsonville School, 8 Morgan Street","Regular",4,1,0,0,0,49,0,224,0,1,224,22,0,0,31,1,557,0
"Ōhāriu","Johnsonville","Johnsonville Shopping Centre, Shop 15b (next to Wendy's), 16 Broderick Road","Regular",5,5,0,2,0,79,2,340,0,3,469,35,0,0,27,1,968,1
"Ōhāriu","Johnsonville","Ōhāriu Valley Hall, 550 Ōhāriu Valley Road","Regular",0,1,0,0,0,8,0,29,0,0,79,5,0,0,10,0,132,0
"Ōhāriu","Johnsonville","Onslow College, Burma Road","Regular",8,1,0,0,0,61,0,208,0,5,328,34,0,0,31,1,677,1
"Ōhāriu","Johnsonville","West Park School, 97 Broderick Road","Regular",1,0,0,0,0,40,0,156,1,1,193,23,0,0,19,3,437,3
"Ōhāriu","Kenepuru","Kenepuru Hospital, Hospital Drive (off Raiha Street)","Regular",0,0,0,0,0,2,0,5,0,0,4,1,0,0,0,0,12,0
"Ōhāriu","Khandallah","Cashmere Avenue School, 110 Cashmere Avenue","Regular",4,1,0,0,0,64,0,253,0,6,412,21,0,0,44,0,805,0
"Ōhāriu","Khandallah","Onslow Community Church, 4 Ngatoto Street","Regular",1,0,0,0,0,33,0,113,0,1,169,15,0,0,16,2,350,0
"Ōhāriu","Khandallah","Presbyterian Church Hall, 33 Ganges Road","Regular",10,2,1,0,0,111,1,370,0,6,745,29,0,0,54,1,1330,5
"Ōhāriu","Linden","Linden Social Centre, 10 Linden Avenue","Regular",0,1,0,0,0,7,0,28,0,0,61,8,0,1,7,0,113,0
"Ōhāriu","Mt Cook","Wellington High School, 249 Taranaki Street","Regular",0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,9,0
"Ōhāriu","Mt Victoria","Clyde Quay School Hall, 27 Elizabeth Street","Regular",0,0,0,0,0,4,0,4,0,1,10,1,0,0,2,0,22,0
"Ōhāriu","Newlands","Bellevue School, 12 Bancroft Terrace","Regular",2,3,0,1,0,44,0,246,0,1,253,24,0,0,12,3,589,0
"Ōhāriu","Newlands","Newlands-Paparangi Tennis Club, 26 Black Rock Road","Regular",1,0,0,1,0,21,0,78,0,1,78,11,0,0,10,0,201,0
"Ōhāriu","Newlands","Newlands School, 200 Newlands Road","Regular",4,0,0,0,0,47,1,251,0,2,240,29,0,1,32,2,609,0
"Ōhāriu","Newlands","Ngā Hau e Whā o Paparārangi, 30 Ladbrooke Drive","Regular",2,0,0,0,0,16,0,65,0,0,69,3,0,0,5,0,160,1
"Ōhāriu","Newlands","Rewa Rewa School Hall, 18 Padnell Crescent","Regular",2,3,0,0,0,24,0,141,0,2,183,24,0,0,17,0,396,0
"Ōhāriu","Newtown","Newtown School Hall, corner Riddiford & Mein Streets","Regular",0,0,0,0,0,2,0,9,0,0,6,1,0,0,2,0,20,0
"Ōhāriu","Newtown","Wellington Hospital, Te Ao Marama Building Sports Complex, Riddiford Street (main entrance)","Regular",0,0,0,0,0,1,0,10,0,0,7,0,0,0,0,0,18,0
"Ōhāriu","Ngaio","Ngaio Town Hall, 1 Ottawa Road","Regular",9,0,0,1,0,219,0,569,0,13,626,43,0,1,94,3,1578,3
"Ōhāriu","Paparangi","Paparangi School, 59 Beazley Avenue","Regular",3,4,1,1,0,35,0,160,0,2,196,21,0,0,25,0,448,1
"Ōhāriu","Petone","Petone Central School, 16 Britannia Street","Regular",0,1,1,0,0,5,0,8,0,0,12,1,0,1,1,1,31,0
"Ōhāriu","Porirua","North City Mall, Shop 139, opposite Wendy's, 2 Titahi Bay Road","Regular",1,0,0,0,0,4,0,33,0,2,36,2,0,0,3,1,82,2
"Ōhāriu","Tawa","Garage, 127 Taylor Terrace","Regular",1,0,0,0,0,13,0,50,0,1,79,18,0,0,4,0,166,0
"Ōhāriu","Tawa","Garage, 16 St Catherines Terrace","Regular",0,0,0,2,0,14,0,61,0,1,119,8,0,0,8,2,215,0
"Ōhāriu","Tawa","New Life Church, 236-240 Main Road","Regular",2,0,2,2,0,44,0,187,0,6,222,33,0,3,25,1,527,2
"Ōhāriu","Tawa","Redwood School, 71a Redwood Avenue","Regular",3,1,0,3,0,34,1,160,0,0,267,24,0,1,24,2,520,1
"Ōhāriu","Tawa","Tawa School, 6a Oxford Street","Regular",1,2,1,1,0,60,0,215,0,5,242,38,0,0,18,1,584,1
"Ōhāriu","Thorndon","Thorndon School Hall, 26 Murphy Street","Regular",1,0,0,0,0,9,0,20,0,1,29,2,0,0,2,0,64,0
"Ōhāriu","Thorndon","Wellington Bridge Club, 17 Tinakori Road","Regular",0,0,0,0,0,4,0,24,0,2,34,2,0,0,4,0,70,0
"Ōhāriu","Wadestown","St Luke's Centre, 34 Pitt Street (corner Wadestown Road)","Regular",7,2,0,1,2,107,0,210,1,6,302,10,0,0,45,1,694,1
"Ōhāriu","Wadestown","Wadestown Presbyterian Church, 116 Wadestown Rd (corner Hanover Street)","Regular",0,0,0,0,0,42,0,71,0,2,80,4,0,0,18,0,217,0
"Ōhāriu","Wellington City","St Andrew's Centre, Conference Room 2, 30 The Terrace","Regular",1,0,0,0,0,2,0,10,0,1,5,0,0,0,0,0,19,0
"Ōhāriu","Wellington City","St John's Church Conference Centre, corner Dixon & Willis Streets","Regular",0,0,0,0,0,2,0,9,0,0,16,0,0,0,4,0,31,0
"Ōhāriu","Wellington City","Wellington Central Library Meeting Room, Mezzanine Floor, 65 Victoria Street","Regular",0,0,0,0,0,25,0,48,0,1,49,1,0,1,9,1,135,0
"Ōhāriu","Wellington City","West Plaza Hotel, Meeting Room One, 110 Wakefield Street","Regular",0,0,0,0,0,4,0,14,0,0,18,0,0,0,4,0,40,0
"Ōhāriu","Wilton","Otari School Hall, 166 Wilton Road","Regular",0,0,0,0,0,34,0,48,0,1,35,2,0,0,9,1,130,0
"Ōhāriu",NA,"Overseas Special Votes Including Defence Force - Ōhāriu","Special",19,1,0,1,0,256,0,710,1,6,671,21,0,0,83,3,1772,0
"Ōhāriu",NA,"Special Votes BEFORE Polling Day - Ōhāriu","Special",19,9,0,5,0,221,0,1047,0,15,1005,59,2,1,135,1,2519,12
"Ōhāriu",NA,"Special Votes ON Polling Day - Ōhāriu","Special",12,2,4,8,0,153,0,636,0,9,788,62,0,2,126,3,1805,0
"Ōhāriu",NA,"Votes Allowed for Party Only - Ōhāriu","Special",0,1,1,2,0,41,0,211,1,3,111,16,0,0,27,0,414,5
"Ōhāriu",NA,"Voting places where less than 6 votes were taken","Special",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"Ōtaki",NA,"Hospital & Rest Homes Team - Taken in Palmerston North","Advance",0,0,1,0,0,1,0,16,0,1,16,7,0,0,0,0,42,0
"Ōtaki","Foxton","Lions Club, 8 Park Street","Advance",3,3,0,0,2,44,0,518,0,2,498,145,1,0,12,0,1228,14
"Ōtaki","Foxton","Te Paa Harakeke O Te Awahou Kura Koohungahunga, 5 Park Street","Advance",0,0,0,0,0,2,0,4,0,0,7,3,0,0,0,0,16,1
"Ōtaki","Kelburn","Victoria University Hub, Level 1, Kelburn Parade","Advance",0,0,0,0,0,21,0,42,0,0,14,1,0,0,5,0,83,0
"Ōtaki","Levin","Horowhenua District Council, 126 Oxford Street","Advance",4,4,2,3,0,70,0,599,0,4,726,177,2,0,30,0,1621,8
"Ōtaki","Levin","Horowhenua Learning Centre, 152 Bath Street","Advance",0,1,1,0,0,2,0,34,1,0,31,9,0,0,1,0,80,0
"Ōtaki","Levin","Muaupoko Tribal Authority Inc, 306 Oxford Street","Advance",0,0,0,0,0,1,0,14,0,0,20,0,0,0,0,0,35,0
"Ōtaki","Levin","Te Kokiri Development Consultancy Inc, 18 Hokio Beach Road","Advance",0,0,0,0,0,0,0,4,0,1,2,3,0,0,0,0,10,2
"Ōtaki","Levin","Te Takere, 10 Bath Street","Advance",9,3,6,7,1,175,0,1645,0,13,1731,432,3,1,53,2,4081,31
"Ōtaki","Manakau","Ngati Wehi Wehi Marae, State Highway 1","Advance",0,0,0,0,0,0,0,6,0,0,4,1,0,0,0,0,11,0
"Ōtaki","Newtown","Wellington Hospital - Entrance Atrium, Riddiford Street","Advance",0,0,0,0,0,2,0,11,0,0,9,0,0,0,1,0,23,0
"Ōtaki","Otaki","Hadfield Hall, 47 Te Rauparaha Street","Advance",0,0,1,2,0,45,0,190,0,4,153,59,1,0,6,1,462,2
"Ōtaki","Otaki","Otaki Library, corner Main & Aotaki Streets","Advance",14,3,0,0,0,166,2,632,1,6,654,142,0,0,34,0,1654,14
"Ōtaki","Otaki","Te Wananga O Raukawa, 144 Tasman Road","Advance",0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,8,1
"Ōtaki","Palmerston North","Massey University Dining Hall, Ground Floor, University Drive","Advance",1,0,0,0,0,3,0,18,0,0,16,3,0,0,1,0,42,0
"Ōtaki","Palmerston North","Te Manawa Museum, 326 Main Street","Advance",0,0,0,0,0,4,0,15,0,0,23,3,0,0,2,0,47,0
"Ōtaki","Palmerston North","UCOL, The Hub Learning Centre, corner Princess & King Streets","Advance",0,0,0,0,0,2,0,14,0,0,12,0,0,0,0,0,28,0
"Ōtaki","Paraparaumu","Coastlands Mall, Centre Court, Coastlands Parade","Advance",19,9,3,7,0,274,0,1816,0,15,2533,352,3,1,97,3,5132,22
"Ōtaki","Paraparaumu","Electorate Headquarters, 37 Te Roto Drive","Advance",4,3,2,4,0,57,0,362,0,4,731,112,1,0,32,0,1312,3
"Ōtaki","Paraparaumu","Kapiti Youth Support, 15 Tutanekai Street","Advance",0,1,0,0,0,5,0,10,0,0,12,3,0,0,1,0,32,0
"Ōtaki","Paraparaumu","Whitireia Kapiti Campus, 7 Milne Drive","Advance",0,0,0,0,0,0,0,15,0,0,10,3,0,1,0,0,29,0
"Ōtaki","Porirua","North City Mall, Shop 139, opposite Wendy's, 2 Titahi Bay Road","Advance",0,0,1,0,0,6,0,49,0,0,62,8,0,0,3,0,129,0
"Ōtaki","Rongotai","Wellington International Airport, International Departure Lounge, Stewart Duff Drive","Advance",0,0,0,0,0,2,0,3,0,3,13,0,0,0,0,0,21,0
"Ōtaki","Thorndon","Westpac Stadium, Concourse Level Functions Entry Foyer, 105 Waterloo Quay","Advance",0,0,0,0,0,0,0,1,0,0,10,1,0,0,1,0,13,0
"Ōtaki","Waikanae","Waikanae Library, 15 Mahara Place","Advance",15,4,3,5,1,192,0,1069,0,4,1797,218,2,0,53,6,3369,22
"Ōtaki","Waikanae","Whakarongotai Marae, 2 Marae Lane","Advance",0,0,1,0,0,45,0,233,0,2,249,37,0,0,13,0,580,2
"Ōtaki","Wellington City","Asteron Centre Foyer, 55 Featherston Street","Advance",1,0,0,0,0,26,0,75,0,1,123,11,0,0,12,0,249,1
"Ōtaki","Wellington City","Wellington Central Library Meeting Room, Mezzanine Floor, 65 Victoria Street","Advance",2,0,1,0,0,22,0,41,0,0,61,0,0,0,9,1,137,0
"Ōtaki","Wellington City","Hospital & Rest Homes Team - Northern - Taken in Ōtaki","Advance",1,0,0,0,0,4,0,91,0,2,95,17,0,0,0,0,210,5
"Ōtaki","Wellington City","Hospital & Rest Homes Team - Southern - Taken in Ōtaki","Advance",2,0,0,3,0,14,0,140,0,1,212,24,2,2,1,1,402,7
"Ōtaki","Wellington City","Hospitals Team - Taken in Rongotai","Advance",1,0,0,0,0,1,0,19,0,0,14,4,1,0,0,0,40,0
"Ōtaki","Foxton","Coley Street School Hall, 53 Coley Street","Regular",0,1,0,0,1,11,0,140,0,1,136,31,1,0,3,0,325,1
"Ōtaki","Foxton","Foxton Primary School Hall, 5 Park Street","Regular",1,0,0,1,0,18,0,191,0,6,188,70,2,1,9,0,487,5
"Ōtaki","Foxton Beach","Foxton Beach Primary School Hall, 10 Carthew Terrace","Regular",4,1,0,1,0,20,0,152,0,2,170,38,0,0,8,0,396,0
"Ōtaki","Ihakara","Ihakara Hall, corner Tavistock Road & State Highway 57","Regular",1,0,2,0,0,10,0,74,0,0,238,30,0,0,3,0,358,0
"Ōtaki","Levin","Fairfield School Hall, 89 MacArthur Street","Regular",2,1,1,3,0,17,0,232,0,0,392,50,0,0,16,0,714,1
"Ōtaki","Levin","Horowhenua District Council, 126 Oxford Street","Regular",0,2,1,3,0,26,0,296,1,2,301,75,1,4,17,0,729,7
"Ōtaki","Levin","Levin Baptist Church, 19 Rugby Street","Regular",1,0,1,1,1,8,0,122,0,2,158,31,0,0,10,0,335,2
"Ōtaki","Levin","Levin East School Hall, 90 Bartholomew Road","Regular",1,1,1,1,0,22,0,277,1,2,241,76,0,0,8,0,631,2
"Ōtaki","Levin","Levin Intermediate School Hall, 20 Collingwood Street","Regular",2,1,0,3,0,14,0,145,1,1,114,27,0,0,3,0,311,2
"Ōtaki","Levin","Levin North School Hall, 148 Weraroa Road","Regular",1,0,0,2,0,33,0,297,0,4,365,77,0,1,15,0,795,1
"Ōtaki","Levin","Taitoko School, 38 Kinross Street","Regular",1,1,0,0,0,3,0,103,0,2,39,29,0,0,3,0,181,3
"Ōtaki","Manakau","Manakau District Hall, Mokena Kohere Street","Regular",1,0,1,0,0,22,0,90,0,1,237,35,0,0,11,0,398,0
"Ōtaki","Ohau","Ohau School Hall, 13 Muhunoa East Road","Regular",4,1,0,0,1,18,0,112,0,2,325,40,0,0,11,0,514,2
"Ōtaki","Otaki","Hadfield Hall, 47 Te Rauparaha Street","Regular",3,2,0,0,0,45,0,137,0,3,144,46,0,1,15,0,396,1
"Ōtaki","Otaki","Otaki Presbyterian Church, 249 Mill Road","Regular",2,1,1,0,0,23,0,154,0,4,164,49,0,0,11,0,409,2
"Ōtaki","Otaki","Waitohu School Hall, 20-22 Te Manuao Road","Regular",2,0,0,0,0,23,0,116,0,0,165,43,0,1,12,0,362,0
"Ōtaki","Otaki Beach","Otaki Surf Lifesaving Club, Marine Parade","Regular",1,0,0,0,0,30,0,98,0,3,73,34,0,0,10,0,249,0
"Ōtaki","Palmerston North","Te Manawa Museum, 326 Main Street","Regular",0,0,0,0,0,1,0,3,0,0,7,1,0,0,1,0,13,1
"Ōtaki","Paraparaumu","Connect Church (formerly Meadows Church), corner Realm Drive & Mazengarb Road","Regular",10,0,1,1,0,41,1,354,0,4,644,107,0,0,25,0,1188,3
"Ōtaki","Paraparaumu","Kapiti Primary School Hall, corner Kapiti & Rimu Roads","Regular",2,2,0,0,0,39,0,186,0,1,263,56,0,1,16,0,566,0
"Ōtaki","Paraparaumu","Paraparaumu School, Ruapehu Street","Regular",2,0,0,0,0,13,0,38,0,2,69,10,0,1,1,0,136,0
"Ōtaki","Paraparaumu  Beach","Kapiti Senior Citizens Centre, Community Hall, 45 Ocean Road","Regular",4,0,2,0,0,42,0,221,1,1,418,50,0,0,29,0,768,1
"Ōtaki","Paraparaumu  Beach","Paraparaumu Beach Guide Hall, Te Kupe Road","Regular",1,3,3,1,0,26,0,202,0,3,276,34,0,1,18,3,571,0
"Ōtaki","Paraparaumu  Beach","Paraparaumu Beach School Hall, 65 Gray Avenue","Regular",5,2,0,0,0,32,0,206,0,5,302,31,0,1,19,0,603,0
"Ōtaki","Porirua","North City Mall, Shop 139, opposite Wendy's, 2 Titahi Bay Road","Regular",0,0,0,0,0,1,0,8,0,0,8,2,0,0,0,0,19,0
"Ōtaki","Poroutawhao","Poroutawhao Hall, State Highway 1","Regular",0,0,0,0,0,6,0,14,0,0,69,12,0,1,0,0,102,1
"Ōtaki","Raumati Beach","Raumati Beach School, 26-34 Raumati Road","Regular",1,0,0,0,0,6,0,19,0,0,31,2,0,0,0,0,59,0
"Ōtaki","Te Horo","Te Horo Hall, 54 School Road","Regular",2,4,1,0,0,37,0,135,0,0,294,29,2,1,16,0,521,2
"Ōtaki","Waikanae","Kapanui School Hall, 23 Rimu Street","Regular",4,1,0,3,0,39,0,251,0,1,402,48,0,0,24,0,773,2
"Ōtaki","Waikanae","Waikanae Baptist Church, 286 Te Moana Road","Regular",2,0,0,1,0,45,0,194,0,3,362,59,0,0,18,0,684,5
"Ōtaki","Waikanae","Waikanae Primary School Hall, Hira Street","Regular",5,3,0,1,0,40,0,269,0,2,397,51,0,0,24,2,794,0
"Ōtaki","Waikanae Beach","Waikanae Beach Community Hall, 22A Rauparaha Street","Regular",2,1,1,5,0,37,0,262,0,0,367,39,0,0,22,1,737,2
"Ōtaki","Waitarere Beach","St Aidan's Anglican Church, 625 Waitarere Beach Road","Regular",1,2,0,0,0,19,0,94,0,1,131,27,0,0,5,0,280,2
"Ōtaki",NA,"Overseas Special Votes Including Defence Force - Ōtaki","Special",4,0,0,0,0,77,0,269,0,3,315,19,0,0,33,0,720,1
"Ōtaki",NA,"Special Votes BEFORE Polling Day - Ōtaki","Special",7,8,4,4,0,173,0,1055,3,7,834,149,0,0,55,3,2302,7
"Ōtaki",NA,"Special Votes ON Polling Day - Ōtaki","Special",8,7,0,7,0,116,0,547,0,5,574,110,1,0,58,2,1435,4
"Ōtaki",NA,"Votes Allowed for Party Only - Ōtaki","Special",0,3,2,0,0,39,0,260,0,20,128,29,1,0,14,0,496,3
"Ōtaki",NA,"Voting places where less than 6 votes were taken","Special",0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,5,0
"Pakuranga",NA,"Hospital & Rest Homes Team - Taken in Pakuranga","Advance",3,0,0,4,0,12,0,160,1,2,416,58,0,0,2,0,658,4
"Pakuranga","Auckland City","Auckland University, AUSA Club Space, The Quad, Alfred Street","Advance",2,0,0,0,0,25,0,40,0,0,49,3,0,0,5,0,124,0
"Pakuranga","Auckland City","AUT University, Level 4 Library Foyer, WA Building, 55 Wellesley Street East","Advance",1,0,0,0,0,13,0,28,0,2,40,2,0,0,4,0,90,0
"Pakuranga","Auckland City","Liston House, 30-32 Hobson Street","Advance",1,0,0,0,0,0,0,4,0,0,24,0,0,0,1,0,30,0
"Pakuranga","Botany","Botany Library, Level 1, Sunset Terrace","Advance",7,1,1,2,0,20,0,203,0,0,600,30,3,1,8,1,877,3
"Pakuranga","Burswood","China Town, 262 Ti Rakau Drive","Advance",2,0,0,0,0,5,0,73,0,4,259,16,0,0,1,0,360,3
"Pakuranga","East Tamaki","Hope Centre NZ, 5 Birmingham Road","Advance",0,0,0,0,0,2,0,6,0,0,16,1,0,0,0,0,25,0
"Pakuranga","Golflands","Pakuranga Golf Club, 199 Botany Road","Advance",3,0,0,1,0,4,0,40,0,1,208,14,0,0,3,0,274,0
"Pakuranga","Highland Park","Highland Park Library, 16-18 Highland Park Drive","Advance",27,7,1,9,0,143,1,1058,0,17,3093,334,6,1,31,1,4729,17
"Pakuranga","Howick","Howick Library, 25 Uxbridge Road","Advance",36,9,0,10,0,160,0,668,0,11,2289,251,1,0,33,2,3470,4
"Pakuranga","Meadowlands","Auckland Fijian Methodist Church, 128 Whitford Road","Advance",2,1,0,1,0,2,0,35,0,0,132,13,0,0,3,0,189,1
"Pakuranga","Mt Wellington","Mountainside Lutheran Church, 1 Harris Road","Advance",0,0,0,0,0,0,0,12,0,1,20,2,0,0,0,0,35,0
"Pakuranga","Mt Wellington","Salvation Army Community Centre, 18 Allright Place","Advance",1,0,0,0,0,0,0,6,0,0,24,0,0,0,0,0,31,0
"Pakuranga","Pakuranga","Pakuranga Community Centre, 346 Pakuranga Road","Advance",18,1,1,5,0,46,0,378,0,4,1102,110,1,0,19,0,1685,4
"Pakuranga","Pakuranga","Pakuranga Recreation & Youth Centre, 13c Reeves Road","Advance",17,1,1,7,1,88,2,790,0,6,1536,220,3,2,16,1,2691,11
"Pakuranga","Panmure","Panmure Community Library, 7-13 Pilkington Road","Advance",0,1,0,0,0,5,0,42,0,1,75,8,2,0,1,0,135,1
"Pakuranga","Panmure","Hospital & Rest Homes Team - Taken in Botany","Advance",0,0,0,0,0,0,0,4,0,0,23,1,0,0,0,0,28,0
"Pakuranga","Botany","Elim Christian College, Junior Campus, 94 Golfland Drive","Regular",0,0,1,0,0,2,0,4,0,0,12,2,0,0,0,0,21,0
"Pakuranga","Botany Downs","Botany Downs Primary School, 35 Mirrabooka Avenue","Regular",0,1,0,0,0,1,0,12,0,0,15,3,0,0,0,0,32,1
"Pakuranga","Botany Downs","Botany Downs Secondary College, 575 Chapel Road","Regular",0,0,0,1,0,4,0,20,0,3,45,3,0,0,1,0,77,0
"Pakuranga","Botany Downs","Elim Christian Centre, 159 Botany Road","Regular",2,0,0,5,0,4,0,13,0,2,105,12,0,2,2,0,147,0
"Pakuranga","Botany Downs","St Columba Presbyterian Church, 480 Ti Rakau Drive","Regular",0,0,0,0,0,2,0,6,0,0,15,1,0,0,0,0,24,1
"Pakuranga","Bucklands Beach","Bucklands Beach Intermediate School, 247 Bucklands Beach Road","Regular",7,0,0,4,0,27,1,234,0,2,741,59,1,0,6,0,1082,1
"Pakuranga","Bucklands Beach","Bucklands Beach Primary School, 107 Clovelly Road","Regular",19,1,0,0,0,24,1,164,0,3,624,70,0,0,19,0,925,4
"Pakuranga","Bucklands Beach","Macleans College, 2 Macleans Road","Regular",7,1,1,1,0,35,0,160,1,3,584,45,1,1,6,0,846,0
"Pakuranga","Bucklands Beach","Macleans Primary School, 10 Wycherley Drive","Regular",4,1,0,3,0,20,0,163,0,1,396,41,1,0,8,0,638,2
"Pakuranga","Bucklands Beach","Stand Children's Services, 1-9 Pigeon Mountain Road","Regular",6,0,0,0,0,15,0,93,0,1,422,46,0,2,8,0,593,0
"Pakuranga","Burswood","East City Wesleyan Church, 219 Burswood Drive","Regular",0,0,0,0,0,0,0,7,0,0,23,0,0,0,0,0,30,0
"Pakuranga","Cockle Bay","Cockle Bay Playcentre, 17 Pah Road","Regular",0,0,0,0,0,0,0,10,0,0,20,0,0,0,0,0,30,0
"Pakuranga","Dannemora","Point View Primary School, 25 Kilkenny Drive","Regular",0,0,0,0,0,1,0,2,0,0,14,3,0,0,0,0,20,0
"Pakuranga","Highland Park","Rockabye Early Learning Centre, 122 Aviemore Drive","Regular",3,3,0,3,0,19,0,115,0,0,241,21,1,0,7,0,413,0
"Pakuranga","Howick","Cockle Bay School, 24 Sandspit Road","Regular",6,0,0,1,0,25,0,98,0,3,335,42,0,0,11,0,521,0
"Pakuranga","Howick","Howick Intermediate School, 1 Botany Road","Regular",3,2,0,1,0,26,0,168,0,1,397,39,2,1,11,0,651,1
