"Electorate","Place","Address","Type","ACT New Zealand","Aotearoa Legalise Cannabis Party","Ban1080","Conservative","Democrats for Social Credit","Green Party","Internet Party","Labour Party","MANA","Māori Party","National Party","New Zealand First Party","New Zealand People's Party","NZ Outdoors Party","The Opportunities Party (TOP)","United Future","Total Valid Party Votes","Informal Party Votes"
"Tāmaki Makaurau","Bucklands Beach","Bucklands Beach Intermediate School, 247 Bucklands Beach Road","Regular",0,0,0,0,0,1,0,3,0,1,1,1,0,0,0,0,7,0
"Tāmaki Makaurau","Bucklands Beach","Bucklands Beach Primary School, 107 Clovelly Road","Regular",0,0,0,0,0,0,0,2,0,0,4,2,0,0,0,0,8,0
"Tāmaki Makaurau","Bucklands Beach","Macleans College, 2 Macleans Road","Regular",0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,7,0
"Tāmaki Makaurau","Bucklands Beach","Macleans Primary School, 10 Wycherley Drive","Regular",0,0,0,0,0,0,0,2,0,1,1,4,0,0,0,0,8,1
"Tāmaki Makaurau","Bucklands Beach","Stand Children's Services, 1-9 Pigeon Mountain Road","Regular",0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,6,0
"Tāmaki Makaurau","Howick","Howick Intermediate School, 1 Botany Road","Regular",0,0,0,0,0,0,0,11,0,2,1,0,0,0,1,0,15,0
"Tāmaki Makaurau","Howick","Owairoa Primary School, corner Wellington & Nelson Streets","Regular",0,0,0,0,0,1,0,8,0,3,5,3,0,0,1,0,21,0
"Tāmaki Makaurau","Mellons Bay","Mellons Bay Primary School, 140 Mellons Bay Road","Regular",0,0,0,0,0,0,0,2,0,0,4,0,0,0,1,0,7,0
"Tāmaki Makaurau","Pakuranga","Anchorage Park Primary School, 16 Swan Crescent","Regular",0,0,0,0,0,0,0,7,0,2,1,1,0,0,1,0,12,0
"Tāmaki Makaurau","Pakuranga","Edgewater College, 32 Edgewater Drive","Regular",0,2,0,0,0,1,0,15,0,0,3,3,0,0,1,0,25,0
"Tāmaki Makaurau","Pakuranga","Elm Park School, 46 Gossamer Drive","Regular",0,0,0,0,0,2,0,10,0,4,1,5,0,0,3,0,25,0
"Tāmaki Makaurau","Pakuranga","Farm Cove Intermediate School, 14-16 Butley Drive","Regular",0,0,0,0,0,2,0,11,0,0,3,2,0,0,0,0,18,0
"Tāmaki Makaurau","Pakuranga","Pakuranga College, 176-180 Pigeon Mountain Road","Regular",0,0,0,0,0,1,0,4,0,1,2,2,0,0,0,0,10,0
"Tāmaki Makaurau","Pakuranga","Pakuranga Heights Primary School, 77 Udys Road","Regular",0,0,0,0,0,0,0,12,0,1,3,4,0,0,0,0,20,0
"Tāmaki Makaurau","Pakuranga","Pakuranga Recreation & Youth Centre, 13c Reeves Road","Regular",0,0,0,0,0,1,0,19,1,3,2,6,0,0,2,0,34,0
"Tāmaki Makaurau","Pakuranga","Riverhills Primary School, 13 Waikaremoana Place","Regular",0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,12,0
"Tāmaki Makaurau","Pakuranga","Sunnyhills Primary School, 17 The Crest","Regular",0,0,0,0,0,1,0,3,0,0,0,4,0,0,1,0,9,0
"Tāmaki Makaurau","Manurewa","Alfriston College, KTK Foyer, Alfriston Road entrance","Regular",0,0,0,0,0,0,0,8,1,1,1,3,0,0,1,0,15,0
"Tāmaki Makaurau","Wattle Downs","Clayton Park School Hall, 187 Coxhead Road (Wattle Farm Road entrance)","Regular",1,0,0,0,0,2,0,76,4,7,14,24,1,0,3,0,132,0
"Tāmaki Makaurau","Wattle Downs","Reremoana School Hall, 15 Scotsmoor Drive","Regular",0,0,0,0,0,2,0,24,0,3,6,9,0,0,0,0,44,0
"Tāmaki Makaurau","Glendowie","Churchill Park School, Kinsale Avenue","Regular",0,0,0,0,0,1,0,4,0,0,1,1,0,0,0,0,7,0
"Tāmaki Makaurau","Glendowie","Glen Taylor School, 172 West Tamaki Road","Regular",0,1,0,0,0,1,0,11,0,1,1,0,0,0,1,0,16,0
"Tāmaki Makaurau","Glen Innes","Glen Innes Community Centre, 96 Line Road","Regular",0,0,0,0,0,5,0,46,0,11,0,7,0,0,1,0,70,1
"Tāmaki Makaurau","Glen Innes","Glen Innes School, 38-42 Eastview Road","Regular",0,0,0,0,0,0,0,12,1,2,2,4,0,0,0,0,21,0
"Tāmaki Makaurau","Glen Innes","Sacred Heart College, 250 West Tamaki Road","Regular",0,1,0,0,0,1,0,3,0,1,1,1,0,0,0,0,8,0
"Tāmaki Makaurau","Glen Innes","Tamaki College, 109-115 Taniwha Street","Regular",0,0,0,0,0,1,0,39,0,9,2,5,0,0,0,0,56,0
"Tāmaki Makaurau","Kohimarama","Kohimarama School, 112 Kohimarama Road","Regular",0,0,0,0,0,0,0,5,0,1,1,1,0,0,0,0,8,0
"Tāmaki Makaurau","Kohimarama","St Thomas's Church Foyer, 368 Kohimarama Road","Regular",0,0,0,0,0,0,0,4,0,1,2,3,0,0,0,0,10,0
"Tāmaki Makaurau","Kohimarama","St Thomas's School, 113 Allum Street","Regular",0,0,0,0,0,0,0,3,1,0,2,0,0,0,2,0,8,0
"Tāmaki Makaurau","Meadowbank","St Chads Church Hall, 38 St Johns Road","Regular",0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,14,0
"Tāmaki Makaurau","Meadowbank","St John's College, Wesley Hall, 202-210 St John's Road","Regular",0,0,0,0,0,1,0,8,0,4,4,2,0,0,1,0,20,0
"Tāmaki Makaurau","Mission Bay","Patteson Guide Hall, 87 Patteson Avenue","Regular",0,0,0,0,0,2,0,8,0,0,3,2,0,0,0,0,15,0
"Tāmaki Makaurau","Orakei","Orakei Community Centre, 156 Kepa Road","Regular",0,0,0,0,0,14,0,50,4,13,5,3,0,0,2,0,91,0
"Tāmaki Makaurau","Orakei","Orakei Primary School, 1 Grace Street","Regular",0,0,0,0,0,1,0,10,0,6,3,1,0,0,0,0,21,0
"Tāmaki Makaurau","Orakei","Remuera Baptist Church, 641 Remuera Road","Regular",0,0,0,0,0,0,0,6,0,0,4,1,0,0,0,0,11,0
"Tāmaki Makaurau","Orakei","St Heliers School, 126-160 St Heliers Bay Road","Regular",0,0,0,0,0,2,0,3,0,0,2,0,1,0,1,0,9,0
"Tāmaki Makaurau","Stonefields","Stonefields School, 81 Tihi Street","Regular",0,0,0,0,0,0,0,13,0,2,4,3,0,0,0,0,22,0
"Tāmaki Makaurau",NA,"Overseas Special Votes Including Defence Force - Tāmaki Makaurau","Special",0,1,0,0,0,43,0,161,4,39,20,12,0,0,12,0,292,2
"Tāmaki Makaurau",NA,"Special Votes BEFORE Polling Day - Tāmaki Makaurau","Special",5,26,1,0,0,179,1,1189,55,224,71,147,2,1,54,0,1955,22
"Tāmaki Makaurau",NA,"Special Votes ON Polling Day - Tāmaki Makaurau","Special",2,10,3,3,0,100,0,1036,44,166,124,169,1,0,38,2,1698,18
"Tāmaki Makaurau",NA,"Votes Allowed for Party Only - Tāmaki Makaurau","Special",1,5,3,2,0,55,0,515,16,67,66,58,2,0,18,0,808,8
"Tāmaki Makaurau",NA,"Voting places where less than 6 votes were taken","Special",0,0,0,0,0,8,0,52,2,11,20,12,0,0,3,0,108,2
"Te Tai Hauāuru",NA,"Hospital & Rest Homes Team - Taken in Mana","Advance",0,0,0,0,0,0,0,6,0,1,1,1,0,0,0,0,9,0
"Te Tai Hauāuru","Cannons Creek","Cannons Creek Public Library, 18 Warspite Avenue","Advance",0,3,0,0,0,11,0,149,3,18,2,10,1,0,2,1,200,1
"Te Tai Hauāuru","Plimmerton","Hongoeka Marae, Karahana Bay","Advance",0,0,0,0,0,2,0,3,0,4,0,1,0,0,0,0,10,0
"Te Tai Hauāuru","Plimmerton","North City Mall, Shop 139, opposite Wendy's, 2 Titahi Bay Road","Advance",1,9,1,1,1,58,0,496,4,111,47,47,0,0,29,0,805,10
"Te Tai Hauāuru","Plimmerton","Te Wānanga o Aotearoa Porirua Campus, 3 Heriot Drive","Advance",0,0,0,0,0,4,0,3,0,6,0,0,0,0,1,0,14,0
"Te Tai Hauāuru","Plimmerton","Whitireia Polytechnic, C003 by Library, 3 Wi Neera Drive (Entrance 1)","Advance",0,0,0,0,0,1,0,18,0,2,0,1,0,0,1,0,23,0
"Te Tai Hauāuru","Takapuwahia","Takapuwahia Marae, 24 Ngatitoa Street","Advance",0,0,0,0,0,4,0,10,0,7,0,1,0,0,3,0,25,0
"Te Tai Hauāuru","Takapuwahia","Maraeroa Marae, 216 Warspite Avenue","Advance",0,0,0,0,0,1,0,2,0,2,0,0,0,0,1,0,6,0
"Te Tai Hauāuru","Bell Block","Fred Tucker Memorial Centre, 130 Parklands Avenue","Advance",1,1,0,0,0,3,0,37,0,13,3,5,0,0,1,0,64,0
"Te Tai Hauāuru","Fitzroy","Fitzroy Hall, 45 Sackville Street","Advance",0,0,0,0,0,0,0,28,0,4,15,2,0,0,4,0,53,1
"Te Tai Hauāuru","Hurdon","St Chads Church Hall, 12 Omata Road","Advance",0,0,0,1,0,4,0,33,0,10,4,2,0,0,1,0,55,2
"Te Tai Hauāuru","New Plymouth","City (On The Flat), 111 Devon Street East","Advance",0,1,0,0,0,6,0,67,0,25,8,5,0,0,3,0,115,3
"Te Tai Hauāuru","New Plymouth","Electorate Headquarters, Atkinson Building, Level 3, 139 Devon Street West","Advance",0,0,0,0,0,9,0,58,1,18,10,8,0,0,7,0,111,1
"Te Tai Hauāuru","New Plymouth","New Plymouth District Council, Ngamotu Room, 84 Liardet Street","Advance",0,0,0,0,0,10,0,83,0,37,13,7,0,0,6,0,156,4
"Te Tai Hauāuru","New Plymouth","Western Institute of Technology, Cafeteria, 20 Bell Street","Advance",0,0,0,0,0,6,0,14,0,8,1,2,0,0,0,0,31,1
"Te Tai Hauāuru","Oakura","Oakura Community Hall, 1160a Main South Road","Advance",0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,12,0
"Te Tai Hauāuru","Opunake","Opunake Library Plus, 43 Tasman Street","Advance",0,2,0,0,0,4,0,45,0,8,7,11,0,0,3,0,80,1
"Te Tai Hauāuru","Waitara","Waitara Library & Service Centre, 15 Queen Street","Advance",0,4,0,0,0,6,0,182,3,60,17,17,1,0,6,0,296,5
"Te Tai Hauāuru","Waitara","Hospital & Rest Homes - Team 1 - Taken in New Plymouth","Advance",0,0,0,0,0,1,0,18,1,8,1,1,0,0,0,0,30,0
"Te Tai Hauāuru","Tawa","Tawa Community Centre, 5 Cambridge Street","Advance",0,0,0,0,0,4,0,45,0,9,4,7,0,0,3,0,72,0
"Te Tai Hauāuru","Foxton","Lions Club, 8 Park Street","Advance",1,0,0,0,0,2,0,70,0,16,3,14,0,0,1,0,107,2
"Te Tai Hauāuru","Foxton","Te Paa Harakeke O Te Awahou Kura Koohungahunga, 5 Park Street","Advance",0,0,0,0,0,1,0,4,0,3,0,0,0,0,0,0,8,0
"Te Tai Hauāuru","Levin","Horowhenua District Council, 126 Oxford Street","Advance",0,1,1,0,0,9,0,60,0,10,9,8,0,0,10,0,108,1
"Te Tai Hauāuru","Levin","Horowhenua Learning Centre, 152 Bath Street","Advance",0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,7,1
"Te Tai Hauāuru","Levin","Muaupoko Tribal Authority Inc, 306 Oxford Street","Advance",0,0,0,0,0,2,0,7,0,7,0,1,0,0,0,0,17,0
"Te Tai Hauāuru","Levin","Te Takere, 10 Bath Street","Advance",0,0,0,0,0,25,0,218,1,26,24,28,0,0,11,0,333,6
"Te Tai Hauāuru","Manakau","Ngati Wehi Wehi Marae, State Highway 1","Advance",0,0,0,0,0,2,0,3,0,8,0,0,0,0,1,0,14,0
"Te Tai Hauāuru","Otaki","Hadfield Hall, 47 Te Rauparaha Street","Advance",0,0,0,0,0,20,0,41,2,29,3,8,0,0,4,0,107,0
"Te Tai Hauāuru","Otaki","Otaki Library, corner Main & Aotaki Streets","Advance",0,1,0,0,0,38,0,99,2,39,9,11,0,0,10,0,209,2
"Te Tai Hauāuru","Otaki","Te Wananga O Raukawa, 144 Tasman Road","Advance",0,0,0,0,0,6,0,8,1,16,0,0,0,0,2,0,33,0
"Te Tai Hauāuru","Paraparaumu","Coastlands Mall, Centre Court, Coastlands Parade","Advance",0,3,0,0,0,29,0,157,3,27,31,26,0,0,2,0,278,1
"Te Tai Hauāuru","Paraparaumu","Electorate Headquarters, 37 Te Roto Drive","Advance",0,1,0,0,0,5,0,12,0,1,2,1,1,0,1,0,24,0
"Te Tai Hauāuru","Waikanae","Waikanae Library, 15 Mahara Place","Advance",0,0,0,0,0,2,0,22,0,7,3,5,0,0,1,0,40,0
"Te Tai Hauāuru","Waikanae","Whakarongotai Marae, 2 Marae Lane","Advance",0,0,0,0,0,6,0,38,0,4,4,4,0,0,0,0,56,1
"Te Tai Hauāuru","Waikanae","Hospital & Rest Homes Team - Northern - Taken in Ōtaki","Advance",0,0,0,0,0,1,0,3,0,2,0,1,0,0,0,0,7,0
"Te Tai Hauāuru","Waikanae","Hospital & Rest Homes Team - Taken in Palmerston North","Advance",0,1,0,0,0,3,0,17,1,4,3,3,0,0,0,0,32,0
"Te Tai Hauāuru","Palmerston North","AMP Building, 36 Broadway Avenue","Advance",0,1,0,0,0,5,0,79,1,11,14,7,0,0,1,0,119,1
"Te Tai Hauāuru","Palmerston North","Te Manawa Museum, 326 Main Street","Advance",0,3,0,0,0,43,0,300,5,71,30,32,1,0,20,1,506,10
"Te Tai Hauāuru","Palmerston North","UCOL, The Hub Learning Centre, corner Princess & King Streets","Advance",1,1,0,0,0,9,0,102,1,16,15,7,0,0,9,0,161,3
"Te Tai Hauāuru","Palmerston North","Prisons Team - Taken in Rangitīkei","Advance",0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,7,1
"Te Tai Hauāuru","Ashhurst","Ashhurst Library, corner Banfield Street & Cambridge Avenue","Advance",0,0,0,0,0,2,0,11,0,2,3,2,0,0,0,0,20,1
"Te Tai Hauāuru","Bulls","The Father's House, 28 Criterion Street","Advance",0,0,0,1,0,4,0,27,0,9,3,3,0,0,2,0,49,0
"Te Tai Hauāuru","Feilding","St Paul's Presbyterian Parish Hall, corner Church & Grey Streets","Advance",0,1,0,0,0,18,0,131,0,32,8,20,0,0,4,0,214,2
"Te Tai Hauāuru","Marton","St Andrew's Presbyterian Church Hall, Broadway","Advance",0,3,0,0,0,13,0,100,0,26,10,11,0,0,0,0,163,0
"Te Tai Hauāuru","Ohakune","Ohakune Council Chambers, 37 Ayr Street","Advance",0,1,1,0,0,7,0,62,1,46,8,9,0,0,2,0,137,2
"Te Tai Hauāuru","Palmerston North","Massey University Dining Hall, Ground Floor, University Drive","Advance",0,0,0,0,0,16,0,35,1,9,9,3,0,0,4,0,77,1
"Te Tai Hauāuru","Palmerston North","Summerhill Shopping Centre, The Courtyard, Summerhill Drive","Advance",0,0,0,0,0,4,0,18,0,5,6,4,0,0,2,0,39,0
"Te Tai Hauāuru","Taihape","Taihape Womens Club, 22 Tui Street","Advance",0,0,0,0,0,4,0,61,3,22,11,8,0,0,0,1,110,3
"Te Tai Hauāuru","Taumarunui","REAP Central King Country, 115 Hakiaha Street","Advance",2,2,1,0,0,8,0,133,4,61,16,30,2,0,7,0,266,2
"Te Tai Hauāuru","Waiouru","Mobile Team - Waiouru Community Centre, Queree Drive","Advance",0,0,0,0,0,0,0,22,0,3,8,2,0,0,2,0,37,0
"Te Tai Hauāuru","Waiouru","Hospital & Rest Homes Team - Taken in Rangitīkei","Advance",0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,7,0
"Te Tai Hauāuru","Newtown","Wellington Hospital - Entrance Atrium, Riddiford Street","Advance",0,0,0,0,0,2,0,12,0,4,0,0,0,0,1,0,19,0
"Te Tai Hauāuru","Newtown","Hospitals Team - Taken in Rongotai","Advance",0,0,0,0,0,1,0,7,0,1,0,0,0,0,0,0,9,0
"Te Tai Hauāuru","Inglewood","Inglewood Public Library, Rata Street","Advance",0,0,0,0,0,3,0,29,0,5,6,1,0,0,0,0,44,0
"Te Tai Hauāuru","Otorohanga","Otorohanga District Council, 17 Maniapoto Street","Advance",0,4,1,0,0,4,0,89,2,25,10,10,0,0,1,0,146,4
"Te Tai Hauāuru","Te Awamutu","Te Awamutu Public Library, 106 Mahoe Street","Advance",0,1,0,0,0,2,0,22,2,7,4,5,1,0,0,0,44,0
"Te Tai Hauāuru","Te Kuiti","Te Kuiti Information Centre, Railway Building 1, Rora Street","Advance",0,2,2,0,0,15,0,237,2,46,11,24,0,0,10,0,349,5
"Te Tai Hauāuru","Mangakino","Mangakino Community Agency, Town Centre, 62 Rangatira Drive","Advance",0,0,0,0,0,3,0,16,1,20,2,6,0,0,0,0,48,2
"Te Tai Hauāuru","Putaruru","Putaruru Contract Bridge Club, 3 Overdale Street","Advance",0,2,1,0,0,11,0,103,1,27,15,17,0,0,1,0,178,2
"Te Tai Hauāuru","Taupo","124 Ruapehu Street, opposite PAK'nSAVE","Advance",0,0,0,0,0,0,0,4,1,1,0,1,0,0,0,0,7,0
"Te Tai Hauāuru","Taupo","Rotary House, 12 Story Place","Advance",0,0,0,0,0,0,0,1,0,3,2,1,0,0,0,0,7,0
"Te Tai Hauāuru","Tokoroa","St John Ambulance Hall, 62 Logan Street","Advance",0,2,1,1,0,17,0,327,5,80,16,24,0,0,13,0,486,3
"Te Tai Hauāuru","Turangi","Tongariro Senior Citizens Hall, 83 The Town Centre","Advance",0,0,0,0,0,0,0,6,0,1,0,1,0,0,0,0,8,1
"Te Tai Hauāuru","Wellington City","Asteron Centre Foyer, 55 Featherston Street","Advance",0,0,0,0,0,15,0,33,0,16,12,4,0,0,6,0,86,0
"Te Tai Hauāuru","Wellington City","Hospital & Rest Homes Team - Taken in Whanganui","Advance",0,0,0,0,0,1,0,27,0,10,2,5,0,0,1,0,46,1
"Te Tai Hauāuru","Eltham","All Saints Church Hall, 88 King Edward Street","Advance",0,0,0,0,0,2,0,25,1,4,1,5,0,0,1,0,39,0
"Te Tai Hauāuru","Gonville","Baden Powell Scout Hall, 13 Swiss Avenue","Advance",0,2,1,1,0,9,0,115,1,24,5,12,0,0,4,0,174,4
"Te Tai Hauāuru","Hawera","Presbyterian Centre, 35 Argyle Street","Advance",0,2,0,0,0,31,0,167,4,56,14,21,0,0,3,0,298,3
"Te Tai Hauāuru","Patea","Patea Old Folks Hall, 137 Egmont Street","Advance",0,0,0,0,0,17,0,66,0,9,2,8,0,1,2,0,105,1
"Te Tai Hauāuru","Stratford","War Memorial Hall, 55 Miranda Street","Advance",0,2,0,0,0,5,0,61,0,17,13,14,0,0,0,0,112,1
"Te Tai Hauāuru","Whanganui","Electorate Headquarters, 28 Taupo Quay","Advance",1,3,1,0,0,38,0,386,3,134,20,20,0,0,9,0,615,1
"Te Tai Hauāuru","Whanganui East","All Saints Church Hall, 70 Moana Street","Advance",0,4,1,1,0,19,0,182,1,65,15,15,0,0,7,0,310,7
"Te Tai Hauāuru","Whanganui East","Hospital and Resthomes Team - Taken in Hawera and North","Advance",0,0,0,0,0,0,0,9,0,4,0,1,0,0,0,0,14,1
"Te Tai Hauāuru","Whanganui East","Prisons Team - Taken in Whanganui","Advance",0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,8,0
"Te Tai Hauāuru","Aotea","Aotea College, Okowai Road","Advance",0,0,0,0,0,2,0,2,0,1,3,2,0,0,1,0,11,0
"Te Tai Hauāuru","Aotea","Horouta Marae Kohanga Reo, 5 Whitford Brown Avenue","Advance",0,0,0,0,0,2,0,16,0,4,1,3,0,0,2,0,28,0
"Te Tai Hauāuru","Aotea","Summerset Aotea Village, 15 Aotea Drive","Advance",1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,7,0
"Te Tai Hauāuru","Ascot Park","Rangikura School, 95 Conclusion Street","Advance",0,0,0,0,0,6,0,40,0,8,2,1,0,0,3,0,60,0
"Te Tai Hauāuru","Cannons Creek","Cannons Creek School, 5 Warspite Avenue","Advance",0,0,0,0,0,2,0,37,0,3,1,2,0,0,1,0,46,0
"Te Tai Hauāuru","Cannons Creek","Glenview School, 106 Bedford Street","Advance",0,0,0,0,0,0,0,15,0,1,0,3,0,0,0,0,19,0
"Te Tai Hauāuru","Cannons Creek","Maraeroa School, 47 Driver Crescent","Advance",0,0,0,0,0,4,0,13,0,4,0,1,0,0,0,0,22,0
"Te Tai Hauāuru","Cannons Creek","Russell School, 18 Fantame Street","Advance",0,0,0,0,0,0,0,22,0,3,1,1,0,0,1,0,28,0
"Te Tai Hauāuru","Elsdon","Porirua School, 1 Awarua Street","Advance",0,0,0,0,0,6,0,66,0,9,6,7,0,0,5,0,99,1
"Te Tai Hauāuru","Linden","Greenacres School, 60 Raroa Terrace","Advance",0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,6,0
"Te Tai Hauāuru","Linden","Linden Social Centre, 10 Linden Avenue","Advance",0,0,0,0,0,0,0,20,0,2,5,3,0,0,1,0,31,0
"Te Tai Hauāuru","Mana","St Barnabas' Church Hall, 106a Mana Esplanade","Regular",0,0,0,0,0,4,0,6,0,0,0,1,0,0,0,0,11,0
"Te Tai Hauāuru","Paekakariki","Paekakariki School, Wellington Road","Regular",0,0,0,0,0,3,0,9,0,2,0,1,0,0,1,0,16,0
"Te Tai Hauāuru","Paekakariki","St Peter's Village Hall, corner Beach Road & Ames Street","Regular",0,0,0,0,0,9,0,20,0,2,3,1,0,0,4,0,39,0
"Te Tai Hauāuru","Papakowhai","Papakowhai School, 17 Spey Place","Regular",0,0,0,0,0,4,0,12,0,3,3,1,0,0,0,0,23,0
"Te Tai Hauāuru","Paraparaumu","Paraparaumu School, Ruapehu Street","Regular",0,0,0,0,0,1,0,5,0,4,4,0,0,0,3,0,17,0
"Te Tai Hauāuru","Paremata","Paremata School, 43 Paremata Crescent","Regular",0,0,0,0,0,1,0,7,0,3,0,2,0,0,0,0,13,0
"Te Tai Hauāuru","Pauatahanui Village","Pauatahanui School, 12 Paekakariki Hill Road","Regular",0,0,0,0,0,3,0,3,0,0,5,0,0,0,1,0,12,0
"Te Tai Hauāuru","Plimmerton","Plimmerton School, 11 School Road","Regular",0,0,0,0,0,4,0,14,0,1,2,2,0,0,0,0,23,0
"Te Tai Hauāuru","Plimmerton","St Theresa's School, 5 James Street","Regular",0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,6,0
"Te Tai Hauāuru","Porirua","North City Mall, Shop 139, opposite Wendy's, 2 Titahi Bay Road","Regular",1,1,0,0,0,5,0,35,0,15,7,4,0,0,4,0,72,0
"Te Tai Hauāuru","Porirua East","Porirua East School, 8 Martin Street","Regular",0,0,0,0,0,1,0,42,1,4,2,5,0,0,2,0,57,0
"Te Tai Hauāuru","Porirua East","Windley School, 146 Mungavin Avenue","Regular",0,0,0,0,0,2,0,15,0,1,1,2,0,0,0,0,21,0
"Te Tai Hauāuru","Pukerua Bay","Pukerua Bay School, 89 Rawhiti Road","Regular",0,0,0,0,0,1,0,7,0,2,2,2,0,0,1,0,15,0
"Te Tai Hauāuru","Raumati Beach","Raumati Beach School, 26-34 Raumati Road","Regular",0,0,0,0,0,0,0,19,0,4,5,4,0,0,0,0,32,0
"Te Tai Hauāuru","Raumati South","Raumati South Memorial Hall, Tennis Court Road","Regular",0,0,0,0,0,1,0,10,0,2,3,2,0,0,0,0,18,0
"Te Tai Hauāuru","Raumati South","Raumati South School, 56 Matai Road","Regular",0,0,0,0,0,0,0,4,0,0,2,1,0,0,0,0,7,0
"Te Tai Hauāuru","Titahi Bay","Ngati Toa School, 44 Piko Street","Regular",0,1,0,0,0,8,0,36,0,7,2,5,0,0,5,0,64,0
"Te Tai Hauāuru","Titahi Bay","Niblick Hall, 1 Niblick Lane","Regular",0,0,1,0,0,5,0,40,1,8,6,6,1,0,4,0,72,2
"Te Tai Hauāuru","Titahi Bay","Titahi Bay Intermediate School, 16 Kahutea Terrace","Regular",0,0,0,0,0,4,0,49,2,12,3,11,0,0,5,0,86,1
"Te Tai Hauāuru","Titahi Bay","Titahi Bay North School, 47 Jillett Street","Regular",0,0,0,0,0,3,0,31,0,5,4,9,0,0,1,0,53,2
"Te Tai Hauāuru","Titahi Bay","Titahi Bay School, 11 Kura Street","Regular",0,0,0,0,0,2,0,27,0,4,4,1,0,0,2,0,40,0
"Te Tai Hauāuru","Waitangirua","Corinna School, 36 Kalingo Street","Regular",0,0,0,0,0,5,0,12,1,1,0,3,0,0,2,0,24,0
"Te Tai Hauāuru","Waitangirua","Natone Park School, 6 Kokiri Crescent","Regular",0,0,0,0,0,0,0,35,0,5,2,2,1,0,1,0,46,0
"Te Tai Hauāuru","Waitangirua","Te Kura Māori o Porirua, 392 Warspite Avenue","Regular",0,0,0,0,0,5,0,32,0,5,0,4,0,0,2,0,48,0
"Te Tai Hauāuru","Whitby","Discovery School, Pullen Lane","Regular",0,0,0,0,0,1,0,13,0,2,5,0,0,0,1,0,22,0
"Te Tai Hauāuru","Whitby","Postgate School, 3 Staithes Drive North","Regular",0,0,0,0,0,2,0,11,0,2,2,2,0,0,2,0,21,0
"Te Tai Hauāuru","Whitby","The Anchor Church, 1 Joseph Banks Drive","Regular",0,0,0,0,0,3,0,10,0,0,2,1,0,0,0,0,16,0
"Te Tai Hauāuru","Bell Block","Bell Block Hall, 27 Bell Block Court","Regular",0,0,0,0,0,2,0,10,0,8,4,1,0,0,1,0,26,0
"Te Tai Hauāuru","Bell Block","Fred Tucker Memorial Centre, 130 Parklands Avenue","Regular",0,0,0,0,0,4,0,28,0,7,1,3,1,0,1,0,45,0
"Te Tai Hauāuru","Bell Block","Puketapu School Hall, 25 Dillon Drive","Regular",0,0,0,0,0,0,0,22,0,1,1,1,0,0,1,0,26,0
"Te Tai Hauāuru","Brooklands","St Pius X School Hall, 120 Brooklands Road","Regular",0,0,0,0,0,3,0,7,0,2,0,1,1,0,0,0,14,1
"Te Tai Hauāuru","Egmont Village","Egmont Village School Hall, 1052 Junction Road","Regular",0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,0,6,0
"Te Tai Hauāuru","Fitzroy","Fitzroy Hall, 45 Sackville Street","Regular",0,1,0,0,0,3,0,18,0,4,4,4,0,0,0,0,34,0
"Te Tai Hauāuru","Frankleigh Park","Woodleigh School Hall, 85 Brois Street","Regular",0,1,0,0,0,0,0,14,0,2,1,0,0,0,1,0,19,0
"Te Tai Hauāuru","Glen Avon","Glen Avon Hall, 23 Alberta Road","Regular",0,0,0,0,0,0,0,2,0,1,0,3,0,0,1,0,7,0
"Te Tai Hauāuru","Highlands Park","Mangorei School Hall, 502 Mangorei Road","Regular",0,0,0,0,0,0,0,5,0,2,3,2,0,0,0,0,12,0
"Te Tai Hauāuru","Hillsborough","Hillsborough Public Hall, 373 Egmont Road","Regular",0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,0,6,0
"Te Tai Hauāuru","Hurdon","Frankley School Hall, 357 Tukapa Street","Regular",0,0,0,0,0,0,0,6,0,2,0,0,0,0,1,0,9,0
"Te Tai Hauāuru","Hurdon","St Chads Church Hall, 12 Omata Road","Regular",0,0,0,0,0,2,0,24,0,7,6,4,0,0,0,0,43,1
"Te Tai Hauāuru","Lepperton","Lepperton Hall, 533 Richmond Road","Regular",0,0,0,0,0,2,0,3,0,1,0,1,0,0,1,0,8,0
"Te Tai Hauāuru","Lynmouth","Devon Intermediate School, 400 Devon Street West","Regular",0,0,0,0,0,0,0,2,0,7,0,1,0,0,0,0,10,0
"Te Tai Hauāuru","Marfell","Marfell School Hall, Staff Entrance, 92a Omata Road","Regular",0,1,0,0,0,1,0,22,0,5,0,1,0,0,1,0,31,1
"Te Tai Hauāuru","Merrilands","Merrilands Hall, 251 Mangorei Road","Regular",0,1,0,0,0,0,0,4,0,0,3,1,0,0,0,0,9,0
