Electorate,Place,Address,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
"Hamilton West","Nawton","Good News Community Centre, 78 Breckons Avenue",24,8,2,14,0,190,3,96,9,9,0,1,1,0,1,2,0,360,1
"Hamilton West","Nawton","Nawton School, 58 Livingstone Avenue",12,1,2,6,0,65,1,32,0,8,0,1,0,0,0,2,0,130,2
"Hamilton West","Nawton","Western Community Centre, 46 Hyde Avenue",28,7,6,19,0,215,2,106,9,13,0,1,1,1,0,13,0,421,5
"Hamilton West","Pukete","Pukete School, 110 Pukete Road",23,0,0,10,0,126,0,100,6,12,1,1,0,0,1,12,1,293,1
"Hamilton West","Pukete","Te Rapa Primary School, 63 Ashurst Avenue",26,2,0,14,0,121,2,103,6,9,1,0,1,0,0,5,0,290,6
"Hamilton West","Raglan","Raglan Town Hall, 41 Bow Street",0,1,0,2,0,6,0,3,0,0,0,0,0,0,0,0,0,12,0
"Hamilton West","Rotokauri","Rotokauri School, 462 Rotokauri Road",11,0,0,3,0,32,0,28,1,2,0,0,0,0,0,1,0,78,1
"Hamilton West","Rototuna","Rototuna Primary School, 23 Strathmore Drive",0,0,0,0,0,2,0,5,4,0,0,0,0,0,0,0,0,11,0
"Hamilton West","Rototuna","Rototuna Shopping Centre, helloworld, 12/44 Horsham Downs Road",3,0,0,2,0,9,1,13,0,0,0,0,0,0,0,0,0,28,0
"Hamilton West","Rototuna North","Te Totara Primary School, 31 Hector Drive",5,0,0,1,0,14,0,9,0,0,0,0,0,0,0,0,0,29,0
"Hamilton West","Rukuhia","Rukuhia School Community Hall, 58 Rukuhia Road",2,0,0,2,0,5,0,6,0,1,0,0,0,0,0,1,0,17,0
"Hamilton West","St Andrews","All Saints Church Hall, 191 Sandwich Road",52,2,1,22,0,146,2,150,6,12,1,1,1,1,0,10,1,408,1
"Hamilton West","St Andrews","Hamilton Junior High School, 90 Heath Street",14,1,0,10,0,87,1,65,2,10,0,0,0,0,0,1,1,192,1
"Hamilton West","Templeview","Kai Hall, 485 Tuhikaramea Road",12,5,0,5,0,55,8,25,5,11,0,0,1,0,0,6,0,133,0
"Hamilton West","Te Rapa","Te Awa, The Base (beside children's playground in main car park area), Maahanga Drive",17,2,4,10,0,142,0,85,11,10,1,2,0,0,0,0,0,284,3
"Hamilton West","Whangamatā","Whangamatā Memorial Hall, 328 Port Road",0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,8,0
"Hamilton West","Whatawhata","Whatawhata School, 9 Kura Street",1,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,9,0
"Hamilton West","Whitiora","Waikato Table Tennis Centre, Edgecumbe Street",13,0,1,7,0,44,1,45,2,3,0,1,0,0,0,5,0,122,1
"Hamilton West","Whitiora","Whitiora School, 38 Willoughby Street",17,3,1,5,0,74,0,47,3,7,0,1,1,0,0,2,0,161,2
"Hutt South","Alicetown","Hutt Central School, 6 Railway Avenue",24,2,0,15,0,149,2,68,3,14,1,1,0,0,0,6,0,285,1
"Hutt South","Avalon","Avalon School Hall, 10 Gordon Street",1,0,0,1,0,10,0,5,0,0,0,0,0,0,0,0,0,17,1
"Hutt South","Avalon","Naenae College Hall, 910 High Street",1,0,0,4,0,9,1,1,0,1,0,0,0,1,0,0,0,18,1
"Hutt South","Belmont","Belmont Hall, 711 Western Hutt Road",40,1,3,28,0,140,1,106,7,9,0,3,0,0,0,10,0,348,0
"Hutt South","Boulcott","Boulcott School, 21 Boulcott Street",23,0,1,13,0,123,0,87,2,5,0,0,0,0,1,8,0,263,4
"Hutt South","Boulcott","Knox Presbyterian Church Hall, 574 High Street",8,1,0,16,0,93,0,78,5,7,0,3,0,0,0,2,0,213,0
"Hutt South","Days Bay","Wellesley College, 611A Marine Drive",30,1,0,28,0,124,0,76,0,3,0,0,0,0,0,6,0,268,0
"Hutt South","Eastbourne","Muritai School, 166 Muritai Road",33,2,1,70,0,218,3,107,0,11,2,0,0,0,0,16,0,463,1
"Hutt South","Epuni","Congregational Christian Church Hall of Samoa, 37 Mitchell Street",3,0,0,6,0,85,1,39,3,5,0,0,0,0,0,4,0,146,3
"Hutt South","Epuni","Dyer Street School, 9 Dyer Street",10,1,0,15,0,57,0,31,1,1,0,2,0,0,0,4,0,122,0
"Hutt South","Epuni","Epuni School Hall, 313 Waiwhetu Road",26,0,1,37,0,184,2,73,6,10,0,4,0,0,0,13,0,356,3
"Hutt South","Gracefield","Gracefield School, 20A Bell Road",13,3,1,14,0,122,1,48,5,5,0,2,0,0,0,7,0,221,2
"Hutt South","Hutt Central","St James Anglican Church Hall, 71 Woburn Road",12,0,0,19,0,75,5,38,1,4,1,0,0,0,0,3,0,158,0
"Hutt South","Kelson","Kelson School, 52 Taieri Crescent",25,3,0,35,0,213,1,120,14,11,0,3,0,0,1,11,0,437,2
"Hutt South","Korokoro","Korokoro School Hall, 79 Korokoro Road",19,0,0,34,0,97,1,65,4,3,0,1,0,0,1,10,0,235,0
"Hutt South","Lower Hutt","Eastern Hutt School, 83 Kings Crescent",15,3,0,12,0,102,0,131,3,11,0,0,0,0,0,7,2,286,0
"Hutt South","Lower Hutt","Hutt Intermediate School, 7 Kauri Street",29,0,1,22,0,133,1,139,1,11,0,0,0,0,0,12,0,349,1
"Hutt South","Lower Hutt","Queensgate Shopping Centre, Ground Level, Shop 118 (next to Jackie E), Corner Queens Drive & Bunny Street",14,2,0,30,0,205,0,98,9,6,1,3,0,0,0,17,1,386,2
"Hutt South","Lower Hutt","St Bernard's College, 183 Waterloo Road",13,0,0,6,0,92,1,50,0,2,0,0,0,0,0,3,0,167,1
"Hutt South","Maungaraki","Maungaraki Baptist Church Centre, 164 Dowse Drive",42,3,0,53,0,230,1,115,4,9,0,1,0,0,1,6,0,465,3
"Hutt South","Melling","Hutt City Church, 31B Marsden Street",9,1,0,17,0,57,0,47,4,6,0,0,0,0,0,3,0,144,0
"Hutt South","Moera","Randwick School, 59 Randwick Road",10,0,0,23,0,142,2,39,5,11,0,0,1,0,0,2,0,235,1
"Hutt South","Naenae","Naenae Bowling Club, 23 Treadwell Street",3,0,0,0,0,23,0,10,0,1,0,1,0,0,0,2,0,40,0
"Hutt South","Naenae","Naenae Primary School Hall, 18 Wheatley Street",1,0,0,1,0,13,0,1,0,1,0,0,0,0,0,0,0,17,0
"Hutt South","Naenae","Rata Street School Hall, 73 Rata Street",1,0,0,3,0,9,0,2,0,0,0,0,0,0,0,0,0,15,0
"Hutt South","Normandale","St Aidan's on the Hill, Church Hall, Corner Poto Road & Stratton Street",24,4,1,27,0,168,1,75,3,7,1,2,0,0,0,10,0,323,0
"Hutt South","Petone","Petone Central School, 16 Britannia Street",28,10,1,77,0,174,4,79,4,12,0,3,0,1,0,11,1,405,1
"Hutt South","Petone","Petone Working Men's Club, 47 Udy Street",14,3,0,22,0,96,1,47,0,6,0,0,0,0,0,9,0,198,2
"Hutt South","Petone","Wilford School, 100 William Street",22,0,0,56,0,174,2,108,3,13,1,0,0,0,0,7,0,386,2
"Hutt South","Porirua","North City Shopping Centre, Shop 112 (next to Silvermoon), 2 Titahi Bay Road",0,1,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,11,0
"Hutt South","Seaview","Kokiri Marae, 7-9 Barnes Street",8,0,0,4,0,24,1,14,0,3,0,1,0,1,0,2,0,58,0
"Hutt South","Seaview","Silverstream School Hall, 27 Whitemans Road",1,1,0,1,0,6,0,2,0,1,0,0,0,0,0,0,0,12,0
"Hutt South","Taitā","Avalon Intermediate School Hall, 1041 High Street",2,0,0,2,0,12,0,2,0,0,0,0,0,0,0,0,0,18,0
"Hutt South","Taitā","Walter Nash Centre, 26 Taine Street",1,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,12,0
"Hutt South","Tirohanga","Raphael House Rudolf Steiner Area School, 27 Matuhi Street",12,3,1,13,0,72,1,56,6,5,0,0,0,0,0,7,0,176,4
"Hutt South","Upper Hutt","The Mall, former t&t shop, Ground Floor, 185 Main Street",1,0,0,1,0,10,0,5,0,1,1,0,0,0,0,0,0,19,0
"Hutt South","Wainuiomata","Arakura School, 209 Wellington Road",32,3,2,13,0,215,1,53,6,7,0,1,0,0,1,7,0,341,6
"Hutt South","Wainuiomata","Life Impact Centre, 38 Wainuiomata Road",5,1,1,11,0,79,2,34,7,6,0,3,0,0,0,2,0,151,0
"Hutt South","Wainuiomata","Wainuiomata Intermediate School, 66 Konini Street",21,2,0,22,1,215,0,44,4,14,0,3,0,0,0,3,1,330,2
"Hutt South","Wainuiomata","Wainuiomata Marae, 153-201 Parkway",1,0,2,9,0,55,6,21,0,1,1,1,0,0,0,2,2,101,0
"Hutt South","Wainuiomata","Wainuiomata Primary School, 1 Homedale Road",37,3,2,29,0,250,2,94,7,20,0,2,0,1,2,10,0,459,2
"Hutt South","Wainuiomata","Wainuiomata War Memorial Hall, 1 Queen Street",27,11,3,32,0,353,8,70,9,27,1,3,0,0,0,4,2,550,4
"Hutt South","Waiwhetu","St Paul's Parish Hall, 76 Waiwhetu Road",11,3,1,17,0,109,2,51,8,5,0,1,0,0,0,11,1,220,3
"Hutt South","Waiwhetu","Waiwhetu Marae Meeting House, 21 Puketapu Grove",7,0,0,38,0,103,2,32,1,5,0,0,0,0,0,2,0,190,2
"Hutt South","Waterloo","Waterloo School, 26 Hardy Street",50,3,0,51,0,382,6,185,11,21,0,2,1,0,1,23,0,736,0
"Hutt South","Woburn","Hutt Valley High School, 84-114 Woburn Road",24,0,1,22,0,123,0,96,5,4,0,0,0,1,0,5,0,281,2
"Ilam","Akaroa","Akaroa Area School Gymnasium, 141 Rue Jolie (Selwyn Avenue entrance)",5,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,11,0
"Ilam","Avonhead","Avonhead Kindergarten, 49 Staveley Street",28,7,1,19,0,154,2,95,7,15,0,0,0,0,0,6,0,334,5
"Ilam","Avonhead","Avonhead Primary School Hall, 55 Avonhead Road",46,1,0,42,0,201,2,166,5,12,0,0,0,2,0,8,0,485,2
"Ilam","Avonhead","Burnside Bowls Club, 330 Avonhead Road",33,1,0,16,0,86,0,91,5,7,0,0,0,0,0,7,0,246,0
"Ilam","Avonhead","Merrin School Hall, 41 Merrin Street",69,1,0,43,0,266,0,229,9,20,0,0,0,0,1,11,0,649,2
"Ilam","Avonhead","Russley School Hall, 75 Cutts Road",45,2,0,34,0,179,1,157,14,13,0,1,0,0,0,8,0,454,2
"Ilam","Bishopdale","Bishopdale School Hall, 465 Greers Road",16,0,0,9,0,57,1,30,0,2,1,0,0,1,0,5,0,122,2
"Ilam","Bishopdale","Breens Intermediate School Hall, 85 Breens Road",41,2,0,25,0,174,0,110,5,8,1,0,0,0,0,3,0,369,1
"Ilam","Bishopdale","Cotswold School Hall, 50 Cotswold Avenue",37,2,0,19,0,171,2,112,6,7,0,0,1,0,0,6,0,363,0
"Ilam","Bishopdale","Isleworth School Hall, 59a Farrington Avenue",19,2,1,16,0,106,1,56,1,8,0,0,0,0,0,2,0,212,1
"Ilam","Bishopdale","St Margaret's Presbyterian Church, The Hub, 94 Farrington Avenue",21,1,0,16,0,124,4,73,4,15,0,0,2,2,0,5,0,267,1
"Ilam","Bryndwr","Parish of the Holy Trinity, 108 Jeffreys Road",20,1,0,18,0,76,1,115,3,8,0,0,1,0,0,6,0,249,1
"Ilam","Bryndwr","Wairakei School Hall, 250 Wairakei Road",38,1,1,51,0,215,1,114,7,14,0,0,0,0,0,7,0,449,1
"Ilam","Burnside","Burnside High School, J Block, 151 Greers Road (Memorial Avenue entrance)",21,0,2,28,0,111,2,71,3,5,1,1,0,1,0,13,0,259,3
"Ilam","Burnside","Roydvale School Hall, 117 Roydvale Avenue",37,4,0,22,0,108,1,120,7,10,0,1,0,0,0,7,0,317,1
"Ilam","Burnside","St Timothy's Church Hall, 46 Kendal Avenue",38,1,0,17,0,174,1,108,13,9,1,1,0,0,0,8,0,371,4
"Ilam","Burnside","The Village Presbyterian Church Hall, 365 Ilam Road",23,3,0,14,0,108,0,45,5,2,0,0,0,0,0,3,0,203,2
"Ilam","Central City","Aldersgate Centre (Garden Entrance), 309 Durham Street North",0,0,0,3,0,4,0,1,0,0,0,0,0,0,0,0,0,8,0
"Ilam","Central City","Arts Centre (Maker Workshop), Corner Rolleston Ave & Hereford Street",2,0,0,3,0,7,0,11,0,1,0,0,0,0,0,2,0,26,0
"Ilam","Central City","Christchurch Public Hospital Great Escape Café, Level 1, 2 Riccarton Avenue",0,0,0,2,0,14,0,8,0,0,0,0,0,0,0,1,0,25,0
"Ilam","Central City","South City Shopping Mall, 555 Colombo Street",5,2,0,1,0,14,0,12,0,1,0,0,0,0,0,6,0,41,1
"Ilam","Central City","Tūranga Library (Spark Place Ground floor), 60 Cathedral Square",1,0,0,3,0,6,0,2,0,0,0,1,0,0,0,3,0,16,0
"Ilam","Fendalton","Christchurch Boys' High School, Straven Block, 71 Straven Road (Kahu Road entrance)",33,1,0,18,0,100,0,114,0,4,0,1,1,0,0,2,0,274,0
"Ilam","Fendalton","Fendalton Community Centre, 170 Clyde Road",93,4,0,49,0,260,2,294,6,10,0,1,0,0,0,6,0,725,3
"Ilam","Fendalton","Medbury School Hall, 109 Clyde Road (Creyke Road entrance)",25,1,0,11,0,33,0,89,1,12,0,0,0,1,0,7,0,180,0
"Ilam","Fendalton","St Barnabas Church Hall, Corner Fendalton Road & Tui Street",47,3,0,22,0,87,3,170,0,13,0,0,0,0,0,4,0,349,1
"Ilam","Hanmer Springs","Hanmer Springs School Korimako Room, 8 Cheltenham Street",4,0,0,2,0,4,0,2,0,0,0,0,0,0,0,0,0,12,0
"Ilam","Harewood","Harewood Playcentre, 719 Harewood Road",23,1,1,10,0,47,0,51,2,3,1,0,1,0,0,1,0,141,0
"Ilam","Hei Hei","126 On The Corner, 126 Hei Hei Road",2,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,7,0
"Ilam","Hei Hei","Gilberthorpe School, 163 Gilberthorpes Road",0,2,0,2,0,5,0,1,0,0,0,0,0,0,0,0,0,10,0
"Ilam","Ilam","Gurdwara Jagat Guru Nanak Sahib, 29C Kilmarnock Street",10,0,0,1,0,13,0,14,1,1,0,1,0,0,0,0,0,41,0
"Ilam","Ilam","Ilam School Hall, 66 Ilam Road",14,0,0,37,0,113,1,57,6,17,0,0,0,0,0,8,0,253,4
"Ilam","Ilam","Westburn School Hall, 257 Waimairi Road",58,4,1,43,0,192,2,143,9,18,1,0,0,0,1,6,0,478,1
"Ilam","Merivale","Heaton Normal Intermediate School Hall, 125-133 Heaton Street",32,1,0,18,0,82,0,109,1,1,0,0,0,0,0,11,0,255,0
"Ilam","Merivale","Rangi Ruru Girls' School, Helen Kitson Function Centre, 59 Hewitts Road",95,0,0,55,0,163,0,289,1,15,0,0,0,1,0,7,0,626,1
"Ilam","Northwood","Northwood Supa Centa (old Caesars Restaurant), 1 Radcliffe Rd",0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,11,0
"Ilam","Papanui","Casebrook Intermediate School, 90 Veitches Road",1,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,19,0
"Ilam","Papanui","North City Church Hall, 95a Sawyers Arms Road",0,0,0,1,0,8,0,4,1,0,0,0,0,0,0,0,0,14,0
"Ilam","Papanui","Northlands Mall, near Farmers, 55 Main North Road",5,0,1,4,0,28,0,13,0,0,0,0,0,0,0,0,0,51,1
"Ilam","Papanui","Northlands Mall, Sissons Road Car Park (opposite ASB), 55 Main North Road",7,0,0,15,0,66,0,33,2,3,0,0,0,0,0,2,1,129,1
"Ilam","Papanui","Papanui High School Hall, 30 Langdons Road",2,0,0,1,0,36,0,14,1,2,1,0,0,1,0,1,0,59,0
"Ilam","Papanui","Paparoa Street School Hall, 120 Paparoa Street",1,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,15,0
"Ilam","Papanui","St Paul's Anglican Church Parish Hall, 1 Harewood Road",7,0,0,7,0,50,0,34,3,6,0,0,1,1,0,3,0,112,0
"Ilam","Papanui","Waimairi School Hall, 1 Tillman Avenue",41,0,0,44,0,173,0,159,4,10,1,0,0,0,0,14,0,446,1
"Ilam","Redwood","Redwood School Hall, 51 Prestons Road",0,0,0,0,0,6,0,2,0,1,0,0,0,0,0,0,0,9,0
"Ilam","Riccarton","Rārākau Riccarton Community Centre, 199 Clarence Street",9,0,0,6,0,23,0,20,1,2,0,1,0,0,0,1,0,63,0
"Ilam","Riccarton","St Ninian's Presbyterian Church Hall, 5 Puriri Street",17,2,1,25,0,52,0,53,1,8,0,0,0,1,0,6,0,166,1
"Ilam","Riccarton","Wharenui School Hall, 32 Matipo Street",0,1,0,1,0,8,0,2,0,0,0,0,0,0,0,1,0,13,1
"Ilam","Russley","St Stephen's Methodist Church, 376 Yaldhurst Road",16,0,0,6,0,38,0,32,3,3,0,0,0,0,0,1,0,99,2
"Ilam","Sockburn","Riccarton Primary School Hall, 1 English Street",4,0,0,0,0,7,0,4,0,1,0,0,0,0,0,0,0,16,0
"Ilam","St Albans","Blind and Low Vision Foundation, 96 Bristol Street",1,0,0,2,0,6,0,7,0,0,0,0,0,0,0,0,0,16,0
"Ilam","St Albans","St Albans School Hall, 17 Sheppard Place",0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,16,0
"Ilam","Sydenham","Powell Fenwick Building, 383 Colombo Street",1,0,1,0,0,5,0,2,0,0,0,0,0,0,0,0,0,9,0
"Ilam","Tower Junction","Tower Junction Shop, next to EZIBUY, Whiteleigh Avenue",3,0,0,2,0,11,0,14,0,0,0,0,0,0,0,1,0,31,1
"Ilam","Upper Riccarton","Bush Inn Centre (Old Post Shop), Corner Riccarton & Waimairi Roads",14,1,1,21,0,82,0,48,1,4,0,0,1,0,0,3,0,176,2
"Ilam","Upper Riccarton","Middleton Grange School Primary School Hall, Access from 50 Acacia Avenue",1,0,0,0,0,4,0,6,0,2,1,0,0,0,0,0,0,14,0
"Ilam","Upper Riccarton","Upper Riccarton Community & School Library, 71 Main South Road",4,0,0,1,0,9,0,14,0,0,0,0,0,0,0,0,0,28,0
"Ilam","Upper Riccarton","Villa Maria College Hall, 21 Peer Street (Brodie Street entrance)",7,0,1,5,0,47,0,18,4,4,0,0,0,0,0,5,0,91,0
"Ilam","Wigram","Air Force Museum of NZ, 45 Harvard Avenue",0,0,0,1,0,2,0,1,0,2,0,0,0,0,0,1,0,7,0
"Ilam","Yaldhurst","Yaldhurst Model School, 48 School Road",23,1,1,7,0,34,1,61,3,2,0,0,0,0,0,2,0,135,2
"Invercargill","Arrowtown","Arrowtown Primary School, 8 Chalmers Place",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0
"Invercargill","Blackmount","Blackmount Community Centre, 4288 Blackmount-Redcliff Road",11,0,0,0,0,1,0,29,3,0,0,0,0,0,0,0,0,44,2
"Invercargill","Bluff","Bluff School, 39 Bradshaw Street",7,2,0,9,0,96,3,22,9,10,0,0,1,0,0,0,0,159,0
"Invercargill","Bluff","St Teresa's School, 181 Foyle Street",7,1,1,2,0,84,2,17,0,6,0,0,0,0,0,1,0,121,2
"Invercargill","Clifden","Hauroko Valley Primary School, 956 Clifden Highway",16,0,0,0,0,9,0,56,0,2,1,0,0,0,0,0,0,84,0
"Invercargill","Colac Bay","Colac Bay Community Centre, 14 Manuka Street",11,0,0,1,0,18,2,39,2,0,0,0,0,0,0,2,0,75,0
"Invercargill","Dacre","Dacre Coronation Hall, Corner Baird Road & Edendale-Woodlands Highway",19,0,1,2,1,12,0,46,4,3,0,0,0,0,0,0,0,88,1
"Invercargill","Drummond","Drummond Primary School, Corner Boundary Road & Domain Road",2,0,0,1,0,2,0,6,0,0,0,0,0,0,0,0,0,11,1
"Invercargill","Dunedin","University of Otago, ISB Link East, 660 Cumberland Street",0,0,1,2,0,3,0,4,0,0,0,0,0,0,0,1,0,11,0
"Invercargill","Edendale","Edendale School, 24 Salford Street",28,3,1,5,1,52,0,128,15,8,2,1,0,0,0,1,0,245,1
"Invercargill","Fairfax","Fairfax Public Hall, 1493 Riverton-Otautau Road",18,0,0,0,0,7,1,61,5,1,0,0,0,0,0,0,0,93,0
"Invercargill","Fairfax","St Margaret's Presbyterian Church, Corner Kawarau Road & Ross Street",0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,1,0,7,0
"Invercargill","Glenham","Glenham School, 22 Glenham School Road",16,0,1,0,0,9,0,52,5,3,0,0,0,0,0,2,0,88,0
"Invercargill","Gorge Road","Gorge Road School, 4 Factory Road",17,1,0,0,0,19,0,43,1,3,0,0,0,0,0,0,0,84,2
"Invercargill","Heddon Bush","Heddon Bush School, 233 Hall Road",2,0,0,0,0,2,0,6,2,0,0,0,0,0,0,0,0,12,0
"Invercargill","Hedgehope","Hedgehope School, 2250 Winton-Hedgehope Highway",16,0,0,0,0,5,0,58,0,2,0,0,0,0,1,0,0,82,0
"Invercargill","Invercargill","Ascot Community School Hall, 580 Tay Street",25,0,1,3,0,129,0,68,10,12,0,2,0,0,0,4,1,255,1
"Invercargill","Invercargill","Aurora College, 234 Regent Street",4,0,1,2,0,83,0,22,3,4,0,1,0,0,0,0,0,120,1
"Invercargill","Invercargill","Clarendon Kindergarten, 30 Waiau Place",2,2,1,2,1,57,0,22,2,4,0,0,0,0,1,0,0,94,0
"Invercargill","Invercargill","Donovan Primary School, 200 Drury Lane",42,3,0,6,0,103,0,63,7,10,0,3,0,0,0,2,0,239,0
"Invercargill","Invercargill","Eastside Baptist Church, 2 Glengarry Crescent",15,1,2,7,0,91,1,44,6,8,0,1,0,0,0,1,0,177,1
"Invercargill","Invercargill","Elles Road Bible Chapel, 198 Earn Street",14,4,3,9,0,128,0,40,10,9,0,2,1,0,0,5,0,225,2
"Invercargill","Invercargill","Fernworth Primary School Hall, 288 Pomona Street",19,3,4,4,0,198,0,57,4,22,1,1,2,0,0,4,1,320,2
"Invercargill","Invercargill","Gladstone Scout Hall, 100 Russel Street",24,4,0,6,0,76,0,57,2,7,0,4,0,0,0,5,0,185,3
"Invercargill","Invercargill","Grasmere Kindergarten, 90 Heywood Street",26,1,2,2,0,102,2,58,2,10,0,0,0,0,0,3,0,208,2
"Invercargill","Invercargill","Holy Trinity Anglican Church Hall, 61 King Street",33,6,2,11,0,165,0,101,4,10,0,1,1,0,0,2,0,336,3
"Invercargill","Invercargill","ILT Stadium Southland, 18 Surrey Park Road",47,6,1,17,0,186,0,135,10,8,1,0,0,1,0,4,0,416,1
"Invercargill","Invercargill","Invercargill Public Library, 50 Dee Street",16,0,1,6,0,91,0,22,7,4,0,1,2,0,0,1,0,151,2
"Invercargill","Invercargill","James Hargest College Junior Campus, 6 Layard Streeet",22,1,0,5,0,84,0,120,5,5,1,1,0,0,0,2,0,246,1
"Invercargill","Invercargill","James Hargest College Senior Campus, 288 Layard Street",19,0,0,3,0,90,0,71,4,2,0,0,0,0,0,2,0,191,3
"Invercargill","Invercargill","Knox Presbyterian Church, 107 Pomona Street",10,9,3,13,0,136,0,30,7,12,0,4,2,1,0,2,1,230,0
"Invercargill","Invercargill","Lindisfarne Kindergarten, 34 Mitchell Street",12,2,1,7,0,87,1,58,4,7,0,0,0,1,1,7,0,188,3
"Invercargill","Invercargill","Nga Hau E Wha Marae, 193 Conon Street",7,4,1,3,0,51,2,11,1,3,0,1,0,0,0,0,0,84,2
"Invercargill","Invercargill","Pacific Island Advisory and Cultural Trust Hall, 135 Bowmont Street",2,1,1,0,0,33,0,5,0,1,0,1,0,0,0,1,0,45,1
"Invercargill","Invercargill","Salford School Hall, 110 Lamond Street",26,2,2,10,0,86,0,86,4,5,0,5,0,0,0,5,0,231,0
"Invercargill","Invercargill","Shop 23 (next to Classic Motorcycle Mecca), 23 Tay Street",19,5,0,8,0,80,1,67,3,7,0,1,0,0,0,2,0,193,3
"Invercargill","Invercargill","Southland Girls' High School Hall, 328 Tweed Street",24,3,3,9,0,163,0,51,11,17,0,2,0,1,0,4,0,288,1
"Invercargill","Invercargill","St Andrew's Community Church, 353 Elles Road (carpark access at 141 Manse Street)",35,5,3,15,0,339,1,85,15,20,2,3,3,0,1,3,0,530,2
"Invercargill","Invercargill","St David's on Regent, 60 Regent Street",27,4,1,9,0,233,0,60,10,16,0,0,1,0,0,6,0,367,4
"Invercargill","Invercargill","St John's Girls' School, 349 Dee Street",17,3,0,6,0,88,0,58,2,9,0,1,0,1,0,5,0,190,1
"Invercargill","Invercargill","St Stephen's Presbyterian Church Hall, 290 North Road",82,1,1,16,0,213,1,252,13,27,0,2,0,0,0,7,1,616,4
"Invercargill","Invercargill","Waihopai School Hall, 121 Herbert Street",32,3,0,14,0,105,0,99,0,4,0,1,0,0,0,3,0,261,2
"Invercargill","Invercargill","Waverley Park School, 55 Eden Crescent",13,3,0,4,0,82,0,25,4,3,0,1,0,0,0,2,0,137,0
"Invercargill","Invercargill","Windsor Community Church, 19 Windsor Street",54,8,1,15,0,210,1,163,15,24,0,1,2,0,0,7,0,501,3
"Invercargill","Kennington","Kennington Public Hall, 21 Rimu Road",23,3,1,1,0,57,0,106,7,9,1,0,1,0,0,1,0,210,0
"Invercargill","Lochiel","Lochiel School, Corner Lochiel Bridge & Smith Roads",13,1,0,0,0,10,0,62,5,1,0,0,0,0,0,0,0,92,1
"Invercargill","Makarewa","Makarewa School, 56 Flora Road East",51,5,3,2,1,97,0,146,10,15,0,0,0,0,0,1,0,331,0
"Invercargill","Mataura","Mataura School Hall, 33 Oakland Street",4,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,10,0
"Invercargill","Mokoreta","Mokoreta-Redan Centennial Hall, 1725 Wyndham-Mokoreta Road",7,0,0,0,0,9,0,38,0,2,0,0,0,0,0,1,0,57,0
"Invercargill","Mokotua","Mokotua Public Hall, 12 Clearwater Road",37,0,0,2,0,28,0,63,0,3,0,0,0,0,0,0,0,133,1
"Invercargill","Myross Bush","Myross Bush Community Hall, 238 Mill Road North",37,4,2,3,0,112,0,147,7,13,0,0,3,0,0,0,0,328,2
"Invercargill","Nightcaps","Takitimu Primary School, 17 Evans Street",28,1,2,6,0,58,1,68,3,4,0,0,1,1,0,1,0,174,1
"Invercargill","Oban","Stewart Island Community Centre, 10 Ayr Street",23,3,1,22,0,109,0,52,0,8,1,0,1,0,0,7,0,227,2
"Invercargill","Ohai","Ohai Hall, 10 Richmond Street",20,1,0,3,0,46,1,26,2,4,0,0,1,0,0,0,0,104,1
"Invercargill","Orawia","Orawia and Districts Community Centre, 2044 Ohai Clifden Highway",16,0,0,2,0,10,0,67,1,2,0,1,0,0,0,1,0,100,0
"Invercargill","Orepuki","Orepuki and Districts Community Centre, 32 Oldham Street",7,0,0,1,0,15,0,45,1,6,0,1,0,0,0,0,0,76,0
"Invercargill","Otatara","Otatara Community Centre, 146 Dunns Road",66,5,1,15,0,220,0,182,13,18,1,3,1,0,0,6,0,531,0
"Invercargill","Otautau","Otautau School, 13 Elles Road",38,0,0,1,0,62,0,124,8,17,2,0,0,0,0,1,0,253,6
"Invercargill","Riverton","Riverton Primary School Hall, 7 Leader Street",57,9,1,9,1,134,1,192,10,17,0,1,0,0,0,4,0,436,9
"Invercargill","Ryal Bush","Ryal Bush Community Centre, 55 Ryal Bush School Road",10,1,0,1,0,14,0,40,6,8,0,0,0,0,0,1,0,81,0
"Invercargill","Seaward Downs","Seaward Downs Public Hall, 29 Mataura Island Road",12,0,1,0,0,14,0,74,3,1,0,0,0,0,0,0,0,105,1
